cycle,type,ambient_temperature,capacity,voltage_min,voltage_max,voltage_mean,voltage_std,current_mean,current_std,temperature_mean,temperature_max,temperature_min,temperature_std,discharge_time,timestamp,SOH,capacity_rolling_mean_3,capacity_rolling_std_3,capacity_rolling_min_3,capacity_rolling_max_3,temp_rolling_mean_3,temp_rolling_max_3,capacity_rolling_mean_5,capacity_rolling_std_5,capacity_rolling_min_5,capacity_rolling_max_5,temp_rolling_mean_5,temp_rolling_max_5,capacity_rolling_mean_10,capacity_rolling_std_10,capacity_rolling_min_10,capacity_rolling_max_10,temp_rolling_mean_10,temp_rolling_max_10,capacity_diff,capacity_diff_pct,cumulative_fade,cumulative_fade_pct,capacity_diff_diff,capacity_ewma,voltage_range,voltage_variance,temp_increase,discharge_time_change,resistance_proxy,cycle_normalized,cycle_squared,cycle_sqrt,days_elapsed,capacity_skew,capacity_kurtosis,capacity_trend,capacity_increase,regeneration_count,capacity_change_variance
78,discharge,24.0,1.802765665167823,2.6613903306108773,4.18805176248713,3.5624410850948944,0.22469381728284948,1.9026476995844432,0.45735642874148813,31.59124667045208,37.998541119085836,23.79410930748377,3.455173082508427,3410.718,2008-04-04 12:00:00,0.9013828325839115,1.810501415998023,0.006711281759242528,1.802765665167823,1.8147691941158939,31.584527053936103,38.18831137948753,1.8142233759445674,0.00807288053648942,1.802765665167823,1.8255815042203762,31.64454502523215,38.27549578575718,1.8252631998372757,0.014734345805449463,1.802765665167823,1.847417311283644,31.94994872002217,38.992275791716615,-0.011203723542529076,-0.006176357557221235,0.053721755650334435,0.02893731196231815,-0.010403918136987267,1.8171081110030125,1.5266614318762528,8.553261733522868e-06,13.998541119085836,0.02999999999974534,0.8023874466209607,0.17371937639198218,6084,8.831760866327848,3.5,0.2592545879502534,-0.9572216191618197,-0.004692730676085297,0,4.0,0.00027258670087415034
82,discharge,24.0,1.804077040117352,2.541762355407921,4.187667484260542,3.5591407106855666,0.2337381121665522,1.9130823665540544,0.4362089113558066,31.603485399391182,38.194201649765226,23.801300986918452,3.4825819327963465,3392.719,2008-04-04 15:00:00,0.902038520058676,1.8069373646651756,0.006125107974034115,1.802765665167823,1.813969388710352,31.586772856210114,38.194201649765226,1.8099224831239624,0.005961087529615625,1.802765665167823,1.8147691941158939,31.60916274150834,38.194201649765226,1.8209683043557188,0.013923127674481832,1.802765665167823,1.847417311283644,31.873153917982716,38.992275791716615,0.0013113749495290428,0.0007274239657804049,0.05241038070080539,0.028230937690764443,0.012515098492058119,1.8147388253874377,1.645905128852621,8.211055653407997e-06,14.194201649765226,-17.998999999999796,0.8603415604502962,0.18262806236080179,6724,9.055385138137417,3.625,0.45719354825400715,-0.5638503391599472,-0.004397486381704969,1,4.0,3.473560976879238e-05
86,discharge,24.0,1.8518025516704486,2.628919415830567,4.2010701773378685,3.5573161327793144,0.2244802327371113,1.9206226860865134,0.4205282536761078,31.91556385491565,38.45796400011448,23.78129749955371,3.5076959837591097,3470.672,2008-04-04 18:00:00,0.9259012758352243,1.8195484189852078,0.027940592916443907,1.802765665167823,1.8518025516704486,31.703431974919635,38.45796400011448,1.817476767956374,0.01996159653107456,1.802765665167823,1.8518025516704486,31.654526083223026,38.45796400011448,1.8214068283943994,0.014884589961234604,1.802765665167823,1.8518025516704486,31.7946853130126,38.51424197364312,0.04772551155309657,0.02645425361102771,0.0046848691477088256,0.002523512465085379,0.046414136603567524,1.8214776847116214,1.5721507615073014,4.9291501793036e-06,14.45796400011448,77.95299999999997,0.8185626225982536,0.1915367483296214,7396,9.273618495495704,3.75,0.6650468494457824,-0.18061211431210644,-0.0009523512178275886,1,4.0,0.0003080811167874998
90,discharge,24.0,1.8307038456739428,2.6312552691827045,4.1996223345495824,3.561870782772737,0.22326557144507364,1.9298947547733054,0.399294272689169,32.081128118597164,38.49126351534004,24.2036410699716,3.3915014198167084,3414.109,2008-04-04 21:00:00,0.9153519228369714,1.828861145820581,0.023916056746742204,1.804077040117352,1.8518025516704486,31.866725790968,38.49126351534004,1.820663698267984,0.020680324883009582,1.802765665167823,1.8518025516704486,31.75140210842863,38.49126351534004,1.820859470827004,0.014372919273021785,1.802765665167823,1.8518025516704486,31.770531713042374,38.49126351534004,-0.021098705996505762,-0.011393604559769788,0.025783575144214588,0.01388836512172634,-0.06882421754960233,1.8231551685229526,1.568367065366878,6.569633877739699e-06,14.491263515340037,-56.5630000000001,0.8126693172352751,0.20044543429844097,8100,9.486832980505138,3.875,0.7637074888354308,0.23968909236805125,0.0005394650125017005,0,4.0,0.0003433863722562096
94,discharge,24.0,1.8199041089501267,2.654880745360911,4.199853323702163,3.5617586337260088,0.22104596048351946,1.929319271264108,0.4002852377219257,31.849792632896243,38.31473393357882,24.00078927251757,3.3803301579998144,3395.219,2008-04-05 00:00:00,0.9099520544750633,1.8341368354315062,0.01622395531311888,1.8199041089501267,1.8518025516704486,31.948828202136355,38.49126351534004,1.8218506423159386,0.020368004097608743,1.802765665167823,1.8518025516704486,31.80824333525046,38.49126351534004,1.8202718069642543,0.014269110145746423,1.802765665167823,1.8518025516704486,31.756715165665234,38.49126351534004,-0.010799736723816178,-0.005899226545755365,0.036583311868030766,0.019705661055278486,0.010298969272689584,1.8225640667824385,1.5449725783412518,4.803885995183966e-06,14.314733933578822,-18.889999999999873,0.8007859562523395,0.20935412026726058,8836,9.695359714832659,4.0,0.905975314669779,0.47926473593416086,0.0008154394813800174,0,4.0,0.000344284817003803
98,discharge,24.0,1.8093079637028517,2.6749688422803803,4.199103467081427,3.5597307651083123,0.21897224844365457,1.923358415235126,0.4135159697940358,31.465690433362017,37.861934640176806,23.53999092882516,3.416430218751927,3386.0,2008-04-05 03:00:00,0.9046539818514259,1.8199719727756403,0.01069810242306377,1.8093079637028517,1.8307038456739428,31.79887039495181,38.49126351534004,1.8231591020229445,0.01899963462611602,1.804077040117352,1.8518025516704486,31.78313208783245,38.49126351534004,1.818691238983756,0.014545896961377359,1.802765665167823,1.8518025516704486,31.713838556532302,38.49126351534004,-0.010596145247274924,-0.0058223645933672685,0.04717945711530569,0.025413292105428656,0.00020359147654125387,1.8201538662225136,1.5241346248010466,3.649983402807765e-06,13.861934640176806,-9.219000000000051,0.7924335996320921,0.2182628062360802,9604,9.899494936611665,4.125,1.1458798390706288,0.706342076869142,0.0005402007700271779,0,4.0,0.00035431868400463283
102,discharge,24.0,1.80460990458052,2.6159705726789904,4.199998536865001,3.5575937553540915,0.22364252387843475,1.9285088406920838,0.40194096557758924,31.40934895665031,37.90665575786083,23.566095747572557,3.39766676229326,3368.187,2008-04-05 06:00:00,0.90230495229026,1.8112739924111663,0.00783435533316641,1.80460990458052,1.8199041089501267,31.57494400763619,38.31473393357882,1.823265674915578,0.01886687118990319,1.80460990458052,1.8518025516704486,31.744304799284276,38.49126351534004,1.81659407901977,0.014948338778377911,1.802765665167823,1.8518025516704486,31.676733770396304,38.49126351534004,-0.004698059122331788,-0.002596605562226628,0.05187751623763748,0.027943909372019855,0.005898086124943136,1.8173276913785146,1.5840279641860109,4.7649332513962246e-06,13.906655757860833,-17.813000000000102,0.8213740634154872,0.22717149220489977,10404,10.099504938362077,4.25,1.393311101944284,1.1071728941106365,0.00023147900017090486,0,3.0,0.00035463579713073464
106,discharge,24.0,1.7993770651972192,2.658447162110498,4.19967522099872,3.5597237883937995,0.22067304968852833,1.9231516515854177,0.4145005123309109,31.902247475518077,38.34003238560517,23.9730227457941,3.4319633187951024,3368.266,2008-04-05 09:00:00,0.8996885325986096,1.8044316444935304,0.004967848505773657,1.7993770651972192,1.8093079637028517,31.592428955176803,38.34003238560517,1.812780577620932,0.012554494483531008,1.7993770651972192,1.8307038456739428,31.74164152340476,38.49126351534004,1.8151286727886529,0.015914557208880877,1.7993770651972192,1.8518025516704486,31.698083803313892,38.49126351534004,-0.005232839383300769,-0.00289970667345818,0.05711035562093825,0.03076258690498943,-0.0005347802609689811,1.8140639411637334,1.5412280588882217,3.109888001983486e-06,14.34003238560517,0.07900000000017826,0.8014070321550694,0.23608017817371937,11236,10.295630140987,4.375,1.2989210218910778,0.8136633376936002,-0.0008784942787874436,0,3.0,0.00034535558054696997
110,discharge,24.0,1.7884432335370462,2.6979426084271156,4.1991847248803165,3.559061771422033,0.2174117074890921,1.9170640150939449,0.42729035615010547,31.649024294808623,38.0745950590744,23.755161868961988,3.429628733786301,3358.719,2008-04-05 12:00:00,0.8942216167685231,1.7974767344382616,0.008249166982315733,1.7884432335370462,1.80460990458052,31.653540242325672,38.34003238560517,1.8043284551935528,0.011665464399975636,1.7884432335370462,1.8199041089501267,31.655220758647054,38.34003238560517,1.8124960767307683,0.01801892833010092,1.7884432335370462,1.8518025516704486,31.70331143353784,38.49126351534004,-0.010933831660173032,-0.006076453830411888,0.06804418728111128,0.03665211329636916,-0.005700992276872263,1.809405630686154,1.5012421164532008,2.250845755472226e-06,14.074595059074397,-9.547000000000025,0.7830940028810829,0.24498886414253898,12100,10.488088481701515,4.5,0.9801501012756406,0.3754246783865396,-0.0023580289373620823,0,2.0,0.0003532636323956317
114,discharge,24.0,1.7829230484252723,2.6617272246516333,4.200012480335,3.557015527748059,0.2202112122344345,1.922067492364195,0.4161258984825695,31.48874626238971,38.07252758016199,23.51454265913581,3.4678195183884166,3339.5,2008-04-05 15:00:00,0.8914615242126361,1.7902477823865126,0.008374124694291718,1.7829230484252723,1.7993770651972192,31.680006010905473,38.34003238560517,1.7969322430885817,0.011027272102957966,1.7829230484252723,1.8093079637028517,31.583011484545743,38.34003238560517,1.80939144270226,0.020270783117982655,1.7829230484252723,1.8518025516704486,31.695627409898105,38.49126351534004,-0.005520185111773879,-0.003086586707511274,0.07356437239288516,0.03962557007817764,0.005413646548399154,1.8045906157296299,1.538285255683367,1.5686720149396766e-06,14.072527580161989,-19.21900000000005,0.8003280121361521,0.25389755011135856,12996,10.677078252031311,4.625,0.8132601835089547,0.034851132154473774,-0.0038728824099321002,0,2.0,0.0003535692824524899
118,discharge,24.0,1.7730337158018288,2.699288287625812,4.1992373656547874,3.5562481933590964,0.21711532049783672,1.9162697587781747,0.42893766203569794,31.329995610092634,37.80133585100446,23.27146353182613,3.5094402484809746,3331.265,2008-04-05 18:00:00,0.8865168579009144,1.7814666659213823,0.007807310465603484,1.7730337158018288,1.7884432335370462,31.489255389096986,38.0745950590744,1.7896773935083772,0.012661159640085972,1.7730337158018288,1.80460990458052,31.55587251989187,38.34003238560517,1.8064182477656607,0.023304091987047457,1.7730337158018288,1.8518025516704486,31.669502303862163,38.49126351534004,-0.009889332623443492,-0.005546696270586682,0.08345370501632865,0.04495247534699182,-0.004369147511669613,1.7988529975609386,1.4999490780289753,2.0690917984096344e-06,13.80133585100446,-8.235000000000127,0.7827438117280209,0.26280623608017817,13924,10.862780491200215,4.75,0.4990462887908514,-0.3724002687377532,-0.006297749652251321,0,2.0,0.0003513764070879539
122,discharge,24.0,1.773037755078937,2.6127932408838532,4.1993957811187075,3.5532756526091784,0.2242097776623701,1.922122706502154,0.4172895950868297,31.569551201845574,38.39873985476869,23.439367870877128,3.562748483599031,3321.188,2008-04-05 21:00:00,0.8865188775394685,1.776331506435346,0.005708443170669946,1.7730337158018288,1.7829230484252723,31.462764358109307,38.39873985476869,1.7833629636080606,0.01113280522868978,1.7730337158018288,1.7993770651972192,31.587912968930926,38.39873985476869,1.803314319261819,0.02560416339246687,1.7730337158018288,1.8518025516704486,31.666108884107597,38.49126351534004,4.039277108125461e-06,2.2781727566645316e-06,0.08344966573922052,0.044950299583739764,0.009893371900551617,1.7941593171096655,1.5866025402348543,6.521256518660306e-06,14.398739854768692,-10.07699999999977,0.8254424701530397,0.2717149220489978,14884,11.045361017187261,4.875,0.5022792640186893,-0.6816561314403824,-0.008274584308687282,1,2.0,0.0003503025706210776
126,discharge,24.0,1.7678721106662054,2.6637064901468075,4.1995786980260705,3.556266431640255,0.22065598640894563,1.9162735319343263,0.42954821430451323,32.111426258867944,38.74929237918251,24.020578317587123,3.542509758652166,3321.844,2008-04-06 00:00:00,0.8839360553331027,1.7713145271823239,0.0029812208374902695,1.7678721106662054,1.773037755078937,31.67032435693538,38.74929237918251,1.777061972701858,0.00837794802141078,1.7678721106662054,1.7884432335370462,31.629748725600894,38.74929237918251,1.794921275161395,0.021345746967899686,1.7678721106662054,1.8307038456739428,31.685695124502825,38.74929237918251,-0.005165644412731485,-0.002913442986723913,0.08861531015195201,0.047732782435390315,-0.00516968368983961,1.7893798250290363,1.535872207879263,4.315706677841684e-06,14.749292379182513,0.6559999999999491,0.8014886083827053,0.2806236080178174,15876,11.224972160321824,5.0,0.2725014899812273,-1.15794928519117,-0.006975246859387775,0,1.0,3.2621599292961385e-05
130,discharge,24.0,1.7623150704093087,2.6668454289754746,4.199546957512695,3.5563095420140822,0.22086472080479183,1.9159257340976645,0.4301866281036963,32.271676011112376,38.87275464755104,24.256086319320033,3.505491291733021,3311.828,2008-04-06 03:00:00,0.8811575352046543,1.767741645384817,0.00536253275266667,1.7623150704093087,1.773037755078937,31.984217823941965,38.87275464755104,1.7718363400763102,0.007618429948804046,1.7623150704093087,1.7829230484252723,31.75427906886165,38.87275464755104,1.7880823976349316,0.019481723629506575,1.7623150704093087,1.8199041089501267,31.704749913754352,38.87275464755104,-0.005557040256896739,-0.003143349693322861,0.09417235040884875,0.050726091301683485,-0.0003913958441652543,1.7844589605527221,1.53270152853722,2.131311319741701e-06,14.87275464755104,-10.016000000000076,0.7999791961037955,0.289532293986637,16900,11.40175425099138,5.125,0.24437308071958766,-1.2600534613967604,-0.006368262417755951,0,1.0,1.2894347758160668e-05
134,discharge,24.0,1.7676172924938447,2.684431051981017,4.194091469340824,3.558950851054106,0.2248771520046519,1.9114464682592052,0.43944109419390154,31.842291659678658,38.503541429116005,23.99270220171187,3.5341086843673057,3327.391,2008-04-06 06:00:00,0.8838086462469223,1.7659348245231197,0.003137387122861734,1.7623150704093087,1.7678721106662054,32.07513130988632,38.87275464755104,1.7687751888900247,0.004477553101333206,1.7623150704093087,1.773037755078937,31.824988148319438,38.87275464755104,1.7828537159893034,0.01682803910172654,1.7623150704093087,1.8093079637028517,31.703999816432592,38.87275464755104,0.005302222084536012,0.0030086686390899953,0.08887012832431274,0.04787004066267656,0.010859262341432752,1.7813968390874715,1.5096604173598074,4.034302724035211e-06,14.503541429116005,15.563000000000102,0.7897995850938485,0.2984409799554566,17956,11.575836902790225,5.25,0.39423934027618696,-1.3217608704024253,-0.005363093458984101,1,2.0,2.4648857362201713e-05
136,discharge,24.0,1.762668359743147,2.645224362345869,4.200715235801255,3.5534418211598053,0.22263448201480376,1.915844717074932,0.4299853699579859,31.759815453754253,38.27009094548294,23.826487051861594,3.4611972406700215,3312.078,2008-04-06 09:00:00,0.8813341798715735,1.7642002408821,0.0029645209775723156,1.7623150704093087,1.7676172924938447,31.95792770818176,38.87275464755104,1.7667021176782884,0.004412032315922991,1.7623150704093087,1.773037755078937,31.91095211705176,38.87275464755104,1.7781897555933326,0.015050811048747191,1.7623150704093087,1.80460990458052,31.733412318471817,38.87275464755104,-0.004948932750697743,-0.002799776157267342,0.09381906107501048,0.05053579142144914,-0.010251154835233756,1.777991661024867,1.5554908734553856,5.556043534492985e-06,14.270090945482941,-15.313000000000102,0.8119082134809229,0.3028953229398664,18496,11.661903789690601,5.375,0.6473084838113164,-0.9619963233716637,-0.004700496376356065,0,2.0,2.1102134365653114e-05
140,discharge,24.0,1.7517304870664143,2.6603527244917,4.1990980807180325,3.5510121537420285,0.22130511019697496,1.9151339148316244,0.4310379045239763,31.41911167391793,38.11684755251712,23.348558306380394,3.5319955005201416,3293.172,2008-04-06 12:00:00,0.8758652435332072,1.7606720464344685,0.008129366321687443,1.7517304870664143,1.7676172924938447,31.673739595783612,38.503541429116005,1.762440664075784,0.0065397554331458095,1.7517304870664143,1.7678721106662054,31.88086421146623,38.87275464755104,1.7729018138419224,0.013988835063233401,1.7517304870664143,1.7993770651972192,31.73438859019858,38.87275464755104,-0.01093787267673263,-0.006205292456901268,0.10475693375174311,0.05642749451303933,-0.005988939926034886,1.77321690212333,1.5387453562263325,9.266604734495089e-06,14.116847552517122,-18.90599999999995,0.8034657737737587,0.311804008908686,19600,11.832159566199232,5.5,0.4832633588901596,-0.46727996607938227,-0.004382385939284624,0,2.0,2.5042943839452024e-05
144,discharge,24.0,1.7418496047960008,2.6926849789916263,4.199398534411534,3.551317608213948,0.21900720749034402,1.9148572716406749,0.43231390245118795,31.331626572312267,38.04152715355532,23.236214188565974,3.538620015044167,3275.328,2008-04-06 15:00:00,0.8709248023980004,1.752082817201854,0.010413848557604195,1.7418496047960008,1.762668359743147,31.503517899994815,38.27009094548294,1.7572361629017432,0.01036979450552724,1.7418496047960008,1.7676172924938447,31.724904274155097,38.87275464755104,1.7671490678018007,0.013717577694011706,1.7418496047960008,1.7884432335370462,31.677326499877996,38.87275464755104,-0.009880882270413505,-0.005640640694083432,0.11463781602215661,0.06174984798530739,0.0010569904063191249,1.7675137571547246,1.5067135554199078,1.1516482519678914e-05,14.041527153555322,-17.84400000000005,0.7868538250243119,0.3207126948775056,20736,12.0,5.625,-0.27554006718781665,-0.43011968430819714,-0.004311126039315166,0,2.0,2.714645895857244e-05
148,discharge,24.0,1.7360913511847138,2.670544734728978,4.199122915612965,3.549003180550162,0.22112880899864104,1.9144233171408105,0.4327839754033059,31.35934131425137,38.17980302242767,23.214801785728056,3.580882360514829,3265.016,2008-04-06 18:00:00,0.8680456755923569,1.7432238143490428,0.007909613246136983,1.7360913511847138,1.7517304870664143,31.37002652016052,38.17980302242767,1.751991419056824,0.013359468771545667,1.7360913511847138,1.7676172924938447,31.542437334782896,38.503541429116005,1.7619138795665674,0.014646257575250062,1.7360913511847138,1.7829230484252723,31.64835820182227,38.87275464755104,-0.005758253611287012,-0.003305827090600899,0.12039606963344363,0.06485154075559793,0.004122628659126493,1.7618005924329043,1.528578180883987,1.4509890804700235e-05,14.17980302242767,-10.311999999999898,0.798453178429595,0.32962138084632514,21904,12.165525060596439,5.75,-0.5192802535677338,-0.7324256280149561,-0.004585572260321616,0,2.0,2.3866205771575524e-05
150,discharge,24.0,1.7936240148573608,2.605158060541757,4.190409478081396,3.5597648340955175,0.22690811654164278,1.9389033648133622,0.3772637665356265,34.31088483888259,40.71218198711114,26.647373946169793,3.3312911329320847,3328.937,2008-04-06 21:00:00,0.8968120074286804,1.7571883236126917,0.03168531313591113,1.7360913511847138,1.7936240148573608,32.33395090848207,40.71218198711114,1.7571927635295275,0.02273618709367335,1.7360913511847138,1.7936240148573608,32.03615597062368,40.71218198711114,1.7629839762097763,0.016610947475866354,1.7360913511847138,1.7936240148573608,31.930572059471558,40.71218198711114,0.05753266367264698,0.03313919145636346,0.06286340596079665,0.033861476924574384,0.06329091728393399,1.7675866692373507,1.5852514175396388,1.7168083203654486e-05,16.712181987111137,63.92099999999982,0.8176016549904638,0.33407572383073497,22500,12.24744871391589,5.875,0.017841907212243456,-0.33834607168104114,-0.0014553172599404637,1,3.0,0.00041743907643011324
154,discharge,24.0,1.7831890223273275,2.672012007453096,4.199933846791869,3.5623454342368555,0.22196151611679193,1.9275345758657751,0.40406682162522617,33.43585640373788,39.885261233152924,25.69911743242072,3.3758093419223836,3329.266,2008-04-07 00:00:00,0.8915945111636637,1.7709681294564674,0.03065150101118019,1.7360913511847138,1.7936240148573608,33.035360852290616,40.71218198711114,1.7612968960463635,0.025638548190385604,1.7360913511847138,1.7936240148573608,32.37136416062041,40.71218198711114,1.763999506862326,0.017576012005304727,1.7360913511847138,1.7936240148573608,32.14115813883608,40.71218198711114,-0.010434992530033327,-0.005817826056963904,0.07329839849082997,0.039482302798759195,-0.0679676562026803,1.7704234607082554,1.5279218393387732,3.539977503606844e-05,15.885261233152924,0.32900000000017826,0.792681524776781,0.3429844097995546,23716,12.409673645990857,6.0,-0.011841399885667977,-0.6934912240202018,0.0003167588041234631,0,3.0,0.0004187977667145724
158,discharge,24.0,1.7673642076278957,2.674271233724938,4.199365021329158,3.558336657621618,0.22116302424041023,1.9267295232904682,0.4055885131371584,32.66698125020078,39.18287352945846,24.833281081823134,3.410710826213734,3301.579,2008-04-07 03:00:00,0.8836821038139479,1.7813924149375282,0.013221770589338272,1.7673642076278957,1.7936240148573608,33.47124083094042,40.71218198711114,1.7644236401586597,0.025128440354405895,1.7360913511847138,1.7936240148573608,32.62093807587698,40.71218198711114,1.7634321521172218,0.017341850947104727,1.7360913511847138,1.7936240148573608,32.250901143671605,40.71218198711114,-0.015824814699431755,-0.008874446007287595,0.08912321319026173,0.048006365241615785,-0.005389822169398428,1.7698672328754625,1.52509378760422,3.2665219583931346e-05,15.182873529458462,-27.686999999999898,0.7915449354067774,0.3518930957683742,24964,12.569805089976535,6.125,0.07544502950982655,-0.5720332161638564,0.0011028378178983425,0,2.0,0.0004474109728201672
162,discharge,24.0,1.7570177850353066,2.6309416727017187,4.19902365945384,3.554013138622869,0.22441709628144815,1.926172441865584,0.4068434847542995,32.28423408691397,38.951564804030774,24.361616832363048,3.477296802755773,3283.563,2008-04-07 06:00:00,0.8785088925176533,1.7691903383301766,0.01318083761963915,1.7570177850353066,1.7831890223273275,32.79569058028421,39.885261233152924,1.767457276206521,0.02249999409877056,1.7360913511847138,1.7936240148573608,32.81145957879731,40.71218198711114,1.762346719554132,0.017372735289972407,1.7360913511847138,1.7936240148573608,32.26818192647621,40.71218198711114,-0.01034642259258911,-0.0058541541963643695,0.09946963578285084,0.05357948277344879,0.0054783921068426444,1.7675309696317978,1.5680819867521216,2.7600691861318876e-05,14.951564804030774,-18.016000000000076,0.8140917908375713,0.36080178173719374,26244,12.727922061357855,6.25,0.26505501584477276,-0.5437031353090354,0.0010489604863926588,0,2.0,0.0004553889565805469
166,discharge,24.0,1.7468706179837907,2.6629725743154204,4.199432142144215,3.552376095886298,0.22204569380260106,1.9202943078313002,0.42017980834668417,32.00739178780946,38.607510759873634,24.019157444608588,3.5114636089072517,3275.125,2008-04-07 09:00:00,0.8734353089918954,1.7570842035489977,0.010246956264647144,1.7468706179837907,1.7673642076278957,32.31953570830807,39.18287352945846,1.7696131295663364,0.01898518938238159,1.7468706179837907,1.7936240148573608,32.941069673508935,40.71218198711114,1.7608022743115803,0.01804920124478829,1.7360913511847138,1.7936240148573608,32.24175350414591,40.71218198711114,-0.01014716705151586,-0.005775221593053992,0.1096168028343667,0.05904527098064493,0.00019925554107325105,1.7637745420594328,1.536459567828795,1.6908040360823514e-05,14.607510759873634,-8.438000000000102,0.8001162954275023,0.36971046770601335,27556,12.884098726725126,6.375,0.43384916143369845,-0.717372106678499,0.00020269954865861263,0,2.0,0.00046205704882191893
170,discharge,24.0,1.7417172507457144,2.612942119873717,4.199640922827531,3.549618661283733,0.22622259329090488,1.9201149196706926,0.4206076443839264,32.06387071886056,38.920359903369054,24.006646494284762,3.565622841015737,3265.656,2008-04-07 12:00:00,0.8708586253728572,1.7485352179216038,0.007784905722075729,1.7417172507457144,1.7570177850353066,32.11849886452799,38.951564804030774,1.7592317767440069,0.016617345411852488,1.7417172507457144,1.7831890223273275,32.491666849504526,39.885261233152924,1.758212270136767,0.018805068541348568,1.7360913511847138,1.7936240148573608,32.263911410064104,40.71218198711114,-0.005153367238076356,-0.002950056624127284,0.11477017007244306,0.061821140711992344,0.004993799813439503,1.7597641254569385,1.5866988029538143,2.5333762778568633e-05,14.920359903369054,-9.469000000000051,0.8263557354526488,0.37861915367483295,28900,13.038404810405298,6.5,0.6942006284124747,-0.6577590889568086,-0.0003839671912679442,0,1.0,0.0004570809965634363
174,discharge,24.0,1.7364225056478186,2.6157198442661476,4.199305653118061,3.54938103086703,0.22644463175198204,1.9144411095695255,0.43285900358177537,32.43754560319043,39.23273115358871,24.328038456694348,3.6022709283889247,3266.093,2008-04-07 15:00:00,0.8682112528239093,1.7416701247924413,0.005224215585905187,1.7364225056478186,1.7468706179837907,32.16960270328682,39.23273115358871,1.7498784734081052,0.01238382503187327,1.7364225056478186,1.7673642076278957,32.292004689395036,39.23273115358871,1.7555876847272345,0.01991294398064784,1.7360913511847138,1.7936240148573608,32.33168442500772,40.71218198711114,-0.005294745097895737,-0.0030399567413302853,0.12006491517033879,0.06467316385985851,-0.00014137785981938045,1.755520194582553,1.5835858088519132,1.3525295699366955e-05,15.232731153588709,0.43699999999989814,0.827178738357355,0.38752783964365256,30276,13.19090595827292,6.625,0.849369560323714,-0.6045721177749201,-0.0012754271593307803,0,1.0,0.0004572742322097613
178,discharge,24.0,1.7263217239235826,2.6287695472774453,4.198949734540481,3.5472118680418956,0.2256048866862126,1.908381358995133,0.44542459211819263,32.16809876635083,38.964927068400804,24.121591093765634,3.563053000695821,3257.594,2008-04-07 18:00:00,0.8631608619617913,1.7348204934390388,0.007821789684636987,1.7263217239235826,1.7417172507457144,32.22317169613394,39.23273115358871,1.7416699766672425,0.01146417180859417,1.7263217239235826,1.7570177850353066,32.19222819262505,39.23273115358871,1.753046808412951,0.021974191946486147,1.7263217239235826,1.7936240148573608,32.406583134251015,40.71218198711114,-0.010100781724236008,-0.005817006915875944,0.1301656968945748,0.07011396653429008,-0.004806036626340271,1.7502113817354674,1.5701801872630354,7.175127117744582e-06,14.964927068400804,-8.498999999999796,0.8227807073682135,0.39643652561247217,31684,13.341664064126334,6.75,0.7234820634822013,-0.7329411046007284,-0.0031288988047967242,0,1.0,0.0004557978648789524
182,discharge,24.0,1.7158065389330133,2.6655106679421823,4.19834220599025,3.5467052098640246,0.22260946236691775,1.9022223526493423,0.4575237574010793,32.05752645824972,38.83927283461771,23.971565610462942,3.580382906894387,3248.593,2008-04-07 21:00:00,0.8579032694665066,1.7261835895014717,0.010308677496922573,1.7158065389330133,1.7364225056478186,32.221056942596995,39.23273115358871,1.733427727446784,0.012443851591214295,1.7158065389330133,1.7468706179837907,32.1468866668922,39.23273115358871,1.7504425018266523,0.024809098195473233,1.7158065389330133,1.7936240148573608,32.479173122844756,40.71218198711114,-0.01051518499056936,-0.00609109231775784,0.14068088188514416,0.07577798820912335,-0.0004144032663333519,1.7439559557713846,1.5328315380480677,5.093068328703608e-06,14.83927283461771,-9.001000000000204,0.8058104932384518,0.4053452115812918,33124,13.490737563232042,6.875,0.4506741243998032,-0.857164008743895,-0.005906666472105102,0,1.0,0.0004568727179272396
186,discharge,24.0,1.710533351135192,2.650495153350403,4.198995776266302,3.544629653883431,0.22441087883425337,1.902069533708128,0.45824944020161834,31.975920928072714,38.82796377704433,23.83541998401671,3.6137129639045322,3238.766,2008-04-08 00:00:00,0.855266675567596,1.7175538713305958,0.00803791370364012,1.710533351135192,1.7263217239235826,32.067182050891084,38.964927068400804,1.726160274077064,0.013217030093767967,1.710533351135192,1.7417172507457144,32.14059249494485,39.23273115358871,1.7478867018217001,0.0276101547884241,1.710533351135192,1.7936240148573608,32.540831084226895,40.71218198711114,-0.005273187797821377,-0.0030732997445623855,0.14595406968296554,0.07861839948187924,0.0052419971927479825,1.7378791185648041,1.548500622915899,4.24504248399354e-06,14.827963777044332,-9.82699999999977,0.8141131443201864,0.4142538975501114,34596,13.638181696985855,7.0,0.2833458320571203,-1.0198360051316009,-0.009040272613223217,0,1.0,0.0004565562752828448
