cycle,type,ambient_temperature,capacity,voltage_min,voltage_max,voltage_mean,voltage_std,current_mean,current_std,temperature_mean,temperature_max,temperature_min,temperature_std,discharge_time,timestamp,SOH,capacity_rolling_mean_3,capacity_rolling_std_3,capacity_rolling_min_3,capacity_rolling_max_3,temp_rolling_mean_3,temp_rolling_max_3,capacity_rolling_mean_5,capacity_rolling_std_5,capacity_rolling_min_5,capacity_rolling_max_5,temp_rolling_mean_5,temp_rolling_max_5,capacity_rolling_mean_10,capacity_rolling_std_10,capacity_rolling_min_10,capacity_rolling_max_10,temp_rolling_mean_10,temp_rolling_max_10,capacity_diff,capacity_diff_pct,cumulative_fade,cumulative_fade_pct,capacity_diff_diff,capacity_ewma,voltage_range,voltage_variance,temp_increase,discharge_time_change,resistance_proxy,cycle_normalized,cycle_squared,cycle_sqrt,days_elapsed,capacity_skew,capacity_kurtosis,capacity_trend,capacity_increase,regeneration_count,capacity_change_variance,capacity_trend.1,capacity_regeneration,capacity_cyclical,imf_1_energy,imf_2_energy,imf_3_energy,d3r_trend,d3r_seasonal,d3r_noise,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,rolling_mean_3,rolling_std_3,rolling_min_3,rolling_max_3,rolling_mean_5,rolling_std_5,rolling_min_5,rolling_max_5,rolling_mean_10,rolling_std_10,rolling_min_10,rolling_max_10,diff_1,diff_2,arima_residuals,arima_fitted,arima_forecast_h1,arima_forecast_h2,arima_forecast_h3,arima_forecast_h4,arima_forecast_h5,acf_1,pacf_1,acf_2,pacf_2,acf_3,pacf_3,acf_4,pacf_4,acf_5,pacf_5,acf_6,pacf_6,acf_7,pacf_7,acf_8,pacf_8,acf_9,pacf_9,acf_10,pacf_10
224,discharge,24.0,1.642653782130131,2.68991452927918,4.198916244859707,3.534367734544495,0.2240112856380017,1.8640262698477292,0.5255367036226928,32.347056454418095,39.33486536224533,23.980294072799666,3.768638783876801,3176.438,2008-04-09 06:00:00,0.8213268910650655,1.6518405694039595,0.0083638333776998,1.642653782130131,1.659013868748246,32.4596184223012,39.509602016775695,1.658761466436239,0.0118114452007401,1.642653782130131,1.6745692479879102,32.414108055682995,39.509602016775695,1.6754089787050663,0.0209737415182719,1.642653782130131,1.706014499648521,32.36740344783156,39.509602016775695,-0.0112002752033704,-0.0067722270618173,0.2138336386880264,0.1151818408733356,-0.0060404637886257,1.6745511054540083,1.509001715580527,6.242447588241765e-06,15.334865362245324,-9.858999999999924,0.8095384332568248,0.4988864142538975,50176,14.966629547095764,8.25,0.0107494107361777,-1.1733990273665071,-0.0068893315970009,0,1.0,1.3267975168144042e-05,1.6452439652062485,-0.0017371226045837,-0.0008530604715335,3.017594943355778e-06,7.277121680933434e-07,0.0002534770777779,-1543.7576,1702.0468,-156.0908,1.6538540573335014,1.659013868748246,1.663716375981405,1.6745692479879102,1.6744741591159715,1.6849029086609286,1.6945798601797897,1.7003110272642588,1.706014499648521,1.710533351135192,1.6518405694039595,0.00836383337769424,1.642653782130131,1.659013868748246,1.6587614664362387,0.01181144520072104,1.642653782130131,1.6745692479879102,1.6754089787050663,0.0209737415182714,1.642653782130131,1.706014499648521,-0.011200275203370413,-0.016360086618115055,-0.012097500687388907,1.65475128281752,1.3977251467660754,1.3980537131779016,1.3979669775856614,1.3978668134619623,1.397846918595828,0.9761551420910629,0.9840273609788941,0.9539480411187541,0.0362744929438096,0.933732883498904,0.051465762945888525,0.9144990643115111,0.02404063695001847,0.8968408913539504,0.04541897847382436,0.8781990136127631,-0.03608215278377968,0.8565441344076463,-0.11066331589136773,0.8352624547142764,-0.015225475875774287,0.8135990643882753,-0.04170014028288238,0.7923605703121176,-0.014402933628412752
228,discharge,24.0,1.6378578430223698,2.65935818848874,4.198537488587242,3.5312941932103548,0.2270920459202185,1.8637043892758265,0.5263075365065475,32.371538940646154,39.43723270017243,23.969183667109306,3.798378346405976,3167.593,2008-04-09 09:00:00,0.8189289215111849,1.6447885608286674,0.0082089998258471,1.6378578430223698,1.6538540573335014,32.39467497086087,39.509602016775695,1.6514191854431306,0.0109037953742613,1.6378578430223698,1.663716375981405,32.411878744365225,39.509602016775695,1.6685933130424513,0.0209971886850282,1.6378578430223698,1.7003110272642588,32.38286800660486,39.509602016775695,-0.0047959391077612,-0.0029196286886101,0.2186295777957876,0.1177651813549251,0.0064043360956091,1.6678796031937102,1.539179300098502,1.1271127338903071e-05,15.43723270017243,-8.845000000000255,0.825870499143953,0.5077951002227171,51984,15.0996688705415,8.375,0.0446200461760239,-1.1310048336920755,-0.0068972072986147,0,1.0,1.313593269620406e-05,1.6386756796026918,-0.0003841630930359,-0.000433673487286,1.475812820509373e-07,1.8807269357496765e-07,0.0002970133597762,-1543.7493,1701.9911,-156.09427,1.642653782130131,1.6538540573335014,1.659013868748246,1.663716375981405,1.6745692479879102,1.6744741591159715,1.6849029086609286,1.6945798601797897,1.7003110272642588,1.706014499648521,1.6447885608286672,0.008208999825841416,1.6378578430223698,1.6538540573335014,1.6514191854431306,0.010903795374239909,1.6378578430223698,1.663716375981405,1.6685933130424513,0.020997188685027666,1.6378578430223698,1.7003110272642588,-0.004795939107761216,-0.01599621431113163,-0.005995203539545191,1.643853046561915,1.3977251467660754,1.3980537131779016,1.3979669775856614,1.3978668134619623,1.397846918595828,0.9761551420910629,0.9840273609788941,0.9539480411187541,0.0362744929438096,0.933732883498904,0.051465762945888525,0.9144990643115111,0.02404063695001847,0.8968408913539504,0.04541897847382436,0.8781990136127631,-0.03608215278377968,0.8565441344076463,-0.11066331589136773,0.8352624547142764,-0.015225475875774287,0.8135990643882753,-0.04170014028288238,0.7923605703121176,-0.014402933628412752
232,discharge,24.0,1.6327350407099108,2.6657030585650423,4.198943932259475,3.5309134771684274,0.2267451154884145,1.857873177974908,0.5360241740397207,32.45549347979197,39.51375235624076,24.037074564457946,3.806767841094206,3167.719,2008-04-09 12:00:00,0.8163675203549554,1.6377488886208038,0.0049602682524793,1.6327350407099108,1.642653782130131,32.391362958285406,39.51375235624076,1.645222918388832,0.010971312096684,1.6327350407099108,1.659013868748246,32.44117753746834,39.51375235624076,1.6618357143870164,0.0205239380491581,1.6327350407099108,1.6945798601797897,32.37278436088688,39.51375235624076,-0.0051228023124589,-0.0031277453866238,0.2237523801082466,0.1205245872388613,-0.0003268632046977,1.6614896827421102,1.5332408736944323,1.1245929379239317e-05,15.513752356240758,0.1260000000002037,0.8252662596159621,0.5167037861915368,53824,15.231546211727816,8.5,0.0738739694444253,-1.141066480310812,-0.006738598780754,0,1.0,1.3313165436277344e-05,1.6323404517286346,-6.731564394223502e-06,0.0004013205456704,4.5313959193577615e-11,1.6105818037712358e-07,0.0003347226546051,-1543.7401,1701.8934,-156.0931,1.6378578430223698,1.642653782130131,1.6538540573335014,1.659013868748246,1.663716375981405,1.6745692479879102,1.6744741591159715,1.6849029086609286,1.6945798601797897,1.7003110272642588,1.6377488886208038,0.00496026825246989,1.6327350407099108,1.642653782130131,1.6452229183888316,0.010971312096662139,1.6327350407099108,1.659013868748246,1.6618357143870164,0.02052393804915754,1.6327350407099108,1.6945798601797897,-0.005122802312458985,-0.0099187414202202,-0.0063724081684610745,1.639107448878372,1.3977251467660754,1.3980537131779016,1.3979669775856614,1.3978668134619623,1.397846918595828,0.9761551420910629,0.9840273609788941,0.9539480411187541,0.0362744929438096,0.933732883498904,0.051465762945888525,0.9144990643115111,0.02404063695001847,0.8968408913539504,0.04541897847382436,0.8781990136127631,-0.03608215278377968,0.8565441344076463,-0.11066331589136773,0.8352624547142764,-0.015225475875774287,0.8135990643882753,-0.04170014028288238,0.7923605703121176,-0.014402933628412752
236,discharge,24.0,1.6277528915533617,2.642986759012803,4.199579806494986,3.5287226893409893,0.2292703535960907,1.857254341211984,0.5366022681919891,32.50017194695606,39.60170302810528,24.074008046047823,3.822022211269683,3159.077999999994,2008-04-09 15:00:00,0.8138764457766808,1.6327819250952142,0.0050526388805231,1.6277528915533617,1.6378578430223698,32.44240145579806,39.60170302810528,1.638970722949855,0.0100129983430511,1.6277528915533617,1.6538540573335014,32.42793806786612,39.60170302810528,1.6551530175243734,0.0195333437213945,1.6277528915533617,1.6849029086609286,32.38275347025649,39.60170302810528,-0.0049821491565491,-0.0030514131395029,0.2287345292647957,0.1232082300692304,0.0001406531559098,1.6553557207077922,1.5565930474821834,5.1693952049412e-06,15.601703028105277,-8.641000000005988,0.8381147238841169,0.5256124721603563,55696,15.362291495737216,8.625,0.0405802098222074,-1.303516169892562,-0.0064147187915563,0,1.0,1.3540116143786678e-05,1.6262139866634997,0.0005366220847722,0.0010022828050899,2.8796326186529997e-07,1.0045708213790333e-06,0.0003660302977684,-1543.7302,1701.7792,-156.09279,1.6327350407099108,1.6378578430223698,1.642653782130131,1.6538540573335014,1.659013868748246,1.663716375981405,1.6745692479879102,1.6744741591159715,1.6849029086609286,1.6945798601797897,1.6327819250952142,0.0050526388805139195,1.6277528915533617,1.6378578430223698,1.6389707229498551,0.010012998343026498,1.6277528915533617,1.6538540573335014,1.6551530175243738,0.019533343721393853,1.6277528915533617,1.6849029086609286,-0.004982149156549154,-0.010104951469008139,-0.005910627821509085,1.6336635193748708,1.3977251467660754,1.3980537131779016,1.3979669775856614,1.3978668134619623,1.397846918595828,0.9761551420910629,0.9840273609788941,0.9539480411187541,0.0362744929438096,0.933732883498904,0.051465762945888525,0.9144990643115111,0.02404063695001847,0.8968408913539504,0.04541897847382436,0.8781990136127631,-0.03608215278377968,0.8565441344076463,-0.11066331589136773,0.8352624547142764,-0.015225475875774287,0.8135990643882753,-0.04170014028288238,0.7923605703121176,-0.014402933628412752
240,discharge,24.0,1.622125485521159,2.6311169118893036,4.198782234828033,3.52625493581969,0.2307324709807415,1.8568772359904624,0.5375143566828329,32.50100298369444,39.687463597582074,24.043536678896334,3.84957926477219,3148.829,2008-04-09 18:00:00,0.8110627427605795,1.627537805928144,0.005308046881429,1.622125485521159,1.6327350407099108,32.485556136814154,39.687463597582074,1.6326250085873866,0.0080924111220836,1.622125485521159,1.642653782130131,32.435052761101346,39.687463597582074,1.6488752752103966,0.0189901290570268,1.622125485521159,1.6745692479879102,32.40348190775714,39.687463597582074,-0.0056274060322025,-0.0034571623625453,0.2343619352969983,0.1262394415760245,-0.0006452568756534,1.649313859764768,1.5676653229387294,9.190282350094145e-06,15.687463597582074,-10.248999999993885,0.8442477770237496,0.534521158129176,57600,15.491933384829668,8.75,0.0654094592370392,-1.3670924583625024,-0.0062328944614159,0,1.0,1.2485471246639594e-05,1.6202480603225586,0.001365722457278,0.0005117027413224,1.86519783031351e-06,2.618396954770718e-07,0.0003918176594442,-1543.7194,1701.8185,-156.10193,1.6277528915533617,1.6327350407099108,1.6378578430223698,1.642653782130131,1.6538540573335014,1.659013868748246,1.663716375981405,1.6745692479879102,1.6744741591159715,1.6849029086609286,1.627537805928144,0.0053080468814202374,1.622125485521159,1.6327350407099108,1.6326250085873866,0.008092411122052234,1.622125485521159,1.642653782130131,1.6488752752103966,0.018990129057026107,1.622125485521159,1.6745692479879102,-0.005627406032202575,-0.01060955518875173,-0.006413773522708555,1.6285392590438676,1.3977251467660754,1.3980537131779016,1.3979669775856614,1.3978668134619623,1.397846918595828,0.9761551420910629,0.9840273609788941,0.9539480411187541,0.0362744929438096,0.933732883498904,0.051465762945888525,0.9144990643115111,0.02404063695001847,0.8968408913539504,0.04541897847382436,0.8781990136127631,-0.03608215278377968,0.8565441344076463,-0.11066331589136773,0.8352624547142764,-0.015225475875774287,0.8135990643882753,-0.04170014028288238,0.7923605703121176,-0.014402933628412752
244,discharge,24.0,1.6113256603765849,2.696157404617167,4.19910517813207,3.528684324337005,0.2247705585097621,1.8449420023406096,0.5559145972091805,32.4728927422438,39.53535075538898,24.007622451152475,3.83164583937517,3149.094,2008-04-09 21:00:00,0.8056628301882924,1.620401345817035,0.0083482318081933,1.6113256603765849,1.6277528915533617,32.49135589096477,39.687463597582074,1.6263593842366777,0.0102316196663531,1.6113256603765849,1.6378578430223698,32.46022001866648,39.687463597582074,1.642560425336458,0.0200042285587474,1.6113256603765849,1.6745692479879102,32.43716403717474,39.687463597582074,-0.0107998251445742,-0.0066578234797318,0.2451617604415725,0.1320567851375633,-0.0051724191123716,1.6424069144214617,1.5029477735149035,4.121349823693754e-06,15.535350755388984,0.2649999999998726,0.8146310057319768,0.5434298440979956,59536,15.620499351813308,8.875,0.0710043892195703,-1.0543541311333924,-0.0065744630101612,0,1.0,1.2841538178314252e-05,1.6143357903772064,-0.0019262999705363,-0.0010838300300852,3.710631576488173e-06,1.1746875341143878e-06,0.0004158472790998,-1543.7072,1701.6652,-156.10263,1.622125485521159,1.6277528915533617,1.6327350407099108,1.6378578430223698,1.642653782130131,1.6538540573335014,1.659013868748246,1.663716375981405,1.6745692479879102,1.6744741591159715,1.6204013458170354,0.008348231808187754,1.6113256603765849,1.6277528915533617,1.6263593842366775,0.010231619666327617,1.6113256603765849,1.6378578430223698,1.6425604253364579,0.020004228558746825,1.6113256603765849,1.6745692479879102,-0.010799825144574227,-0.016427231176776802,-0.011607971128109407,1.6229336315046943,1.3977251467660754,1.3980537131779016,1.3979669775856614,1.3978668134619623,1.397846918595828,0.9761551420910629,0.9840273609788941,0.9539480411187541,0.0362744929438096,0.933732883498904,0.051465762945888525,0.9144990643115111,0.02404063695001847,0.8968408913539504,0.04541897847382436,0.8781990136127631,-0.03608215278377968,0.8565441344076463,-0.11066331589136773,0.8352624547142764,-0.015225475875774287,0.8135990643882753,-0.04170014028288238,0.7923605703121176,-0.014402933628412752
248,discharge,24.0,1.6065631397488385,2.6667596238241567,4.198510853141954,3.525556939424901,0.2277989515876497,1.8444613866204569,0.5567175936954798,32.50480154634882,39.6502371632164,23.99346277596251,3.864104505537645,3140.547,2008-04-10 00:00:00,0.8032815698744192,1.6133380952155274,0.0079739621249449,1.6065631397488385,1.622125485521159,32.49289909076236,39.687463597582074,1.6201004435819708,0.0109835014313282,1.6065631397488385,1.6327350407099108,32.48687253980702,39.687463597582074,1.6357598145125507,0.0194658653043889,1.6065631397488385,1.663716375981405,32.44937564208612,39.687463597582074,-0.0047625206277464,-0.0029556536861911,0.2499242810693189,0.1346221246999761,0.0060373045168278,1.6358898644809847,1.5317512293177975,4.622304675921128e-06,15.650237163216405,-8.547000000000025,0.830459455518836,0.5523385300668151,61504,15.748015748023622,9.0,-0.0296360093185858,-1.1645842558868773,-0.0064040298048437,0,0.0,8.281846440263628e-06,1.608337502162949,0.0014134951433447,-0.0031878575574549,1.9979685202591018e-06,1.0162435806623575e-05,0.0004438644818973,-1543.6935,1701.5359,-156.09882,1.6113256603765849,1.622125485521159,1.6277528915533617,1.6327350407099108,1.6378578430223698,1.642653782130131,1.6538540573335014,1.659013868748246,1.663716375981405,1.6745692479879102,1.6133380952155274,0.00797396212493908,1.6065631397488385,1.622125485521159,1.6201004435819708,0.010983501431303864,1.6065631397488385,1.6327350407099108,1.6357598145125507,0.0194658653043883,1.6065631397488385,1.663716375981405,-0.004762520627746403,-0.01556234577232063,-0.005965140497312671,1.6125282802461511,1.3977251467660754,1.3980537131779016,1.3979669775856614,1.3978668134619623,1.397846918595828,0.9761551420910629,0.9840273609788941,0.9539480411187541,0.0362744929438096,0.933732883498904,0.051465762945888525,0.9144990643115111,0.02404063695001847,0.8968408913539504,0.04541897847382436,0.8781990136127631,-0.03608215278377968,0.8565441344076463,-0.11066331589136773,0.8352624547142764,-0.015225475875774287,0.8135990643882753,-0.04170014028288238,0.7923605703121176,-0.014402933628412752
252,discharge,24.0,1.6015142233917594,2.6403185448373043,4.198732430468704,3.5226805646793737,0.2305058404755205,1.8439309256979095,0.557421835420678,32.51218336210202,39.69929058154853,23.977316018708777,3.885789404543481,3131.625,2008-04-10 03:00:00,0.8007571116958797,1.6064676745057278,0.0049064151002809,1.6015142233917594,1.6113256603765849,32.49662588356488,39.69929058154853,1.6138562801183407,0.0108790609008655,1.6015142233917594,1.6277528915533617,32.498210516269026,39.69929058154853,1.6295395992535862,0.01947807773943,1.6015142233917594,1.659013868748246,32.46969402686869,39.69929058154853,-0.005048916357079,-0.003142681561752,0.254973197426398,0.1373417317926295,-0.0002863957293326,1.6296397479193074,1.5584138856313996,6.294248847535185e-06,15.699290581548532,-8.922000000000025,0.8451580364288968,0.5612472160356348,63504,15.874507866387544,9.125,0.0356011009043925,-1.1582404103141946,-0.0064082003741147,0,0.0,6.423960073049843e-06,1.6021131111180775,0.003133858219914,-0.0037327459462323,9.821067342522588e-06,1.3933392299114174e-05,0.0004824295419206,-1543.6793,1701.6067,-156.10695,1.6065631397488385,1.6113256603765849,1.622125485521159,1.6277528915533617,1.6327350407099108,1.6378578430223698,1.642653782130131,1.6538540573335014,1.659013868748246,1.663716375981405,1.6064676745057274,0.0049064151002714464,1.6015142233917594,1.6113256603765849,1.6138562801183407,0.01087906090084037,1.6015142233917594,1.6277528915533617,1.6295395992535862,0.019478077739429365,1.6015142233917594,1.659013868748246,-0.005048916357079047,-0.00981143698482545,-0.006291926342116838,1.6078061497338763,1.3977251467660754,1.3980537131779016,1.3979669775856614,1.3978668134619623,1.397846918595828,0.9761551420910629,0.9840273609788941,0.9539480411187541,0.0362744929438096,0.933732883498904,0.051465762945888525,0.9144990643115111,0.02404063695001847,0.8968408913539504,0.04541897847382436,0.8781990136127631,-0.03608215278377968,0.8565441344076463,-0.11066331589136773,0.8352624547142764,-0.015225475875774287,0.8135990643882753,-0.04170014028288238,0.7923605703121176,-0.014402933628412752
256,discharge,24.0,1.590369231400328,2.69892986372897,4.198799630396931,3.524673458789008,0.2255461479342319,1.8371650795865604,0.5670761474198778,32.45692821941515,39.56076309770468,23.92726467831658,3.8707779902612702,3121.907,2008-04-10 06:00:00,0.795184615700164,1.5994821981803085,0.008285982847251,1.590369231400328,1.6065631397488385,32.49130437595533,39.69929058154853,1.606379548087734,0.0117519562537244,1.590369231400328,1.622125485521159,32.489561770760844,39.69929058154853,1.6226751355187945,0.0200248072363102,1.590369231400328,1.6538540573335014,32.45874991931349,39.69929058154853,-0.0111449919914314,-0.0069590340370677,0.2661181894178295,0.1433450000434426,-0.0060960756343524,1.6224996540067655,1.4998697666679617,4.830236584327361e-06,15.56076309770468,-9.717999999999847,0.8164040166719686,0.5701559020044543,65536,16.0,9.25,-0.086113737911296,-1.0481802739772264,-0.0065798145937393,0,0.0,8.401674209382692e-06,1.5956024362473025,-0.0034282556461729,-0.0018049492008015,1.1752936775516804e-05,3.257841617473456e-06,0.0005356162335093,-1543.6656,1701.4762,-156.10391,1.6015142233917594,1.6065631397488385,1.6113256603765849,1.622125485521159,1.6277528915533617,1.6327350407099108,1.6378578430223698,1.642653782130131,1.6538540573335014,1.659013868748246,1.5994821981803087,0.008285982847245445,1.590369231400328,1.6065631397488385,1.6063795480877339,0.011751956253700579,1.590369231400328,1.622125485521159,1.6226751355187943,0.020024807236309613,1.590369231400328,1.6538540573335014,-0.011144991991431485,-0.016193908348510533,-0.012063662437846734,1.6024328938381747,1.3977251467660754,1.3980537131779016,1.3979669775856614,1.3978668134619623,1.397846918595828,0.9761551420910629,0.9840273609788941,0.9539480411187541,0.0362744929438096,0.933732883498904,0.051465762945888525,0.9144990643115111,0.02404063695001847,0.8968408913539504,0.04541897847382436,0.8781990136127631,-0.03608215278377968,0.8565441344076463,-0.11066331589136773,0.8352624547142764,-0.015225475875774287,0.8135990643882753,-0.04170014028288238,0.7923605703121176,-0.014402933628412752
260,discharge,24.0,1.5857889968242211,2.6682466504352993,4.198753541225669,3.5213155754526824,0.2283826127026775,1.8316434831262065,0.5758422473114834,32.447059186431154,39.63708096307912,23.87875402701119,3.902676905350374,3122.125,2008-04-10 09:00:00,0.7928944984121106,1.5925574838721028,0.0080877700455831,1.5857889968242211,1.6015142233917594,32.472056922649436,39.69929058154853,1.5991122503483464,0.010774995088993,1.5857889968242211,1.6113256603765849,32.47877301130819,39.69929058154853,1.6158686294678664,0.0198161352878485,1.5857889968242211,1.642653782130131,32.45691288620477,39.69929058154853,-0.0045802345761067,-0.0028799818845047,0.2706984239939363,0.145812150924588,0.0065647574153246,1.615824989064485,1.5305068907903694,8.01823050292737e-06,15.63708096307912,0.2179999999998472,0.8355916799848284,0.579064587973274,67600,16.1245154965971,9.375,-0.1668053269391368,-1.2844372190185125,-0.0065131910076143,0,0.0,8.654815585600041e-06,1.5889438781993015,-0.0052896342111393,0.0021347528360587,2.7980230087655596e-05,4.557169671060679e-06,0.0005987357522223,-1543.6533,1701.4413,-156.09532,1.590369231400328,1.6015142233917594,1.6065631397488385,1.6113256603765849,1.622125485521159,1.6277528915533617,1.6327350407099108,1.6378578430223698,1.642653782130131,1.6538540573335014,1.5925574838721026,0.008087770045577402,1.5857889968242211,1.6015142233917594,1.5991122503483464,0.010774995088966227,1.5857889968242211,1.6113256603765849,1.6158686294678664,0.01981613528784794,1.5857889968242211,1.642653782130131,-0.00458023457610679,-0.015725226567538275,-0.005753759235534117,1.5915427560597553,1.3977251467660754,1.3980537131779016,1.3979669775856614,1.3978668134619623,1.397846918595828,0.9761551420910629,0.9840273609788941,0.9539480411187541,0.0362744929438096,0.933732883498904,0.051465762945888525,0.9144990643115111,0.02404063695001847,0.8968408913539504,0.04541897847382436,0.8781990136127631,-0.03608215278377968,0.8565441344076463,-0.11066331589136773,0.8352624547142764,-0.015225475875774287,0.8135990643882753,-0.04170014028288238,0.7923605703121176,-0.014402933628412752
264,discharge,24.0,1.5849430707374117,2.6479207279724903,4.200309982421394,3.51803386486462,0.231178723168512,1.8311750591767433,0.5758733468618624,32.32889654966259,39.43977047692484,23.90454749592773,3.849418725395146,3121.672,2008-04-10 12:00:00,0.7924715353687058,1.5870337663206535,0.0029193994603903,1.5849430707374117,1.590369231400328,32.41096131850296,39.63708096307912,1.5938357324205117,0.0097055671625433,1.5849430707374117,1.6065631397488385,32.44997377279195,39.69929058154853,1.6100975583285944,0.0195505217845157,1.5849430707374117,1.6378578430223698,32.45509689572922,39.69929058154853,-0.0008459260868094,-0.0005334417684216,0.2715443500807457,0.146267810401363,0.0037343084892973,1.6102100948231983,1.5523892544489035,8.859787147598517e-06,15.439770476924842,-0.4529999999999745,0.8477553246009693,0.5879732739420935,69696,16.24807680927192,9.5,0.0251330433042542,-1.4103047278400684,-0.0064143628214882,0,0.0,9.266154650148369e-06,1.5823246481426074,-0.0050124594634992,0.0076308820583035,2.512474987322357e-05,5.823036098773513e-05,0.0006633801885777,-1543.6416,1701.5085,-156.11311,1.5857889968242211,1.590369231400328,1.6015142233917594,1.6065631397488385,1.6113256603765849,1.622125485521159,1.6277528915533617,1.6327350407099108,1.6378578430223698,1.642653782130131,1.5870337663206537,0.00291939946037436,1.5849430707374117,1.590369231400328,1.5938357324205117,0.009705567162512956,1.5849430707374117,1.6065631397488385,1.6100975583285944,0.019550521784515083,1.5849430707374117,1.6378578430223698,-0.0008459260868094454,-0.005426160662916235,-0.002064318545651256,1.587007389283063,1.3977251467660754,1.3980537131779016,1.3979669775856614,1.3978668134619623,1.397846918595828,0.9761551420910629,0.9840273609788941,0.9539480411187541,0.0362744929438096,0.933732883498904,0.051465762945888525,0.9144990643115111,0.02404063695001847,0.8968408913539504,0.04541897847382436,0.8781990136127631,-0.03608215278377968,0.8565441344076463,-0.11066331589136773,0.8352624547142764,-0.015225475875774287,0.8135990643882753,-0.04170014028288238,0.7923605703121176,-0.014402933628412752
266,discharge,24.0,1.5955263892495937,2.6741633856529066,4.201124089732316,3.5236841955396794,0.229177960034919,1.8433261115953905,0.5581982237984048,32.84488475360107,39.83902225625451,24.47294963967077,3.793028909243663,3120.86,2008-04-10 15:00:00,0.7977631946247968,1.5887528189370757,0.0058813126783063,1.5849430707374117,1.5955263892495937,32.54028016323161,39.83902225625451,1.5916283823206627,0.0069516470473302,1.5849430707374117,1.6015142233917594,32.51799041424239,39.83902225625451,1.6058644129513169,0.0173285136973046,1.5849430707374117,1.6327350407099108,32.50243147702471,39.83902225625451,0.0105833185121819,0.0066774123989563,0.2609610315685637,0.1405670884931489,0.0114292445989914,1.607540330173452,1.526960704079409,6.653918429560083e-06,15.839022256254516,-0.8119999999998981,0.828372074860784,0.5924276169265034,70756,16.30950643030009,9.625,0.2745073366955582,-1.2951725769237878,-0.0053584682159092,1,1.0,3.625093486110906e-05,1.5759322924920125,0.0074587470430644,0.0121353497145166,5.563290745242306e-05,0.0001472667126936,0.0007192657318667,-1543.6302,1701.4492,-156.10527,1.5849430707374117,1.5857889968242211,1.590369231400328,1.6015142233917594,1.6065631397488385,1.6113256603765849,1.622125485521159,1.6277528915533617,1.6327350407099108,1.6378578430223698,1.5887528189370752,0.0058813126782983815,1.5849430707374117,1.5955263892495937,1.5916283823206627,0.006951647047287495,1.5849430707374117,1.6015142233917594,1.6058644129513169,0.017328513697303965,1.5849430707374117,1.6327350407099108,0.010583318512181972,0.009737392425372526,0.009948757046541745,1.585577632203052,1.3977251467660754,1.3980537131779016,1.3979669775856614,1.3978668134619623,1.397846918595828,0.9761551420910629,0.9840273609788941,0.9539480411187541,0.0362744929438096,0.933732883498904,0.051465762945888525,0.9144990643115111,0.02404063695001847,0.8968408913539504,0.04541897847382436,0.8781990136127631,-0.03608215278377968,0.8565441344076463,-0.11066331589136773,0.8352624547142764,-0.015225475875774287,0.8135990643882753,-0.04170014028288238,0.7923605703121176,-0.014402933628412752
270,discharge,24.0,1.5747301747801037,2.6892528956736257,4.198150316653697,3.519146638240668,0.227199705904542,1.8298408761937657,0.577259511293026,32.31731555011648,39.41794949618613,23.81400684876703,3.864121159323799,3103.828,2008-04-10 18:00:00,0.7873650873900518,1.5850665449223698,0.0103986570513196,1.5747301747801037,1.5955263892495937,32.49703228446005,39.83902225625451,1.5862715725983316,0.0077078547449524,1.5747301747801037,1.5955263892495937,32.47901685184529,39.83902225625451,1.6000639263583365,0.0170403122879131,1.5747301747801037,1.6277528915533617,32.48861368405716,39.83902225625451,-0.0207962144694899,-0.0130340774114496,0.2817572460380537,0.1517690035916768,-0.0313795329816719,1.6015748473746614,1.5088974209800714,8.086108841467357e-06,15.417949496186132,-17.032000000000153,0.824605361048307,0.6013363028953229,72900,16.431676725154983,9.75,0.2377011636391093,-1.012295625306208,-0.0052653242049784,0,1.0,6.391517746407214e-05,1.5699489864835174,-0.008314599988019,0.0130957882846053,6.91325729607667e-05,0.0001714996707952,0.0007550299311317,-1543.6198,1701.4584,-156.09764,1.5955263892495937,1.5849430707374117,1.5857889968242211,1.590369231400328,1.6015142233917594,1.6065631397488385,1.6113256603765849,1.622125485521159,1.6277528915533617,1.6327350407099108,1.5850665449223698,0.010398657051315192,1.5747301747801037,1.5955263892495937,1.5862715725983316,0.007707854744913268,1.5747301747801037,1.5955263892495937,1.6000639263583363,0.017040312287912446,1.5747301747801037,1.6277528915533617,-0.020796214469489982,-0.01021289595730801,-0.020250823766082338,1.594980998546186,1.3977251467660754,1.3980537131779016,1.3979669775856614,1.3978668134619623,1.397846918595828,0.9761551420910629,0.9840273609788941,0.9539480411187541,0.0362744929438096,0.933732883498904,0.051465762945888525,0.9144990643115111,0.02404063695001847,0.8968408913539504,0.04541897847382436,0.8781990136127631,-0.03608215278377968,0.8565441344076463,-0.11066331589136773,0.8352624547142764,-0.015225475875774287,0.8135990643882753,-0.04170014028288238,0.7923605703121176,-0.014402933628412752
