cycle,type,ambient_temperature,capacity,voltage_min,voltage_max,voltage_mean,voltage_std,current_mean,current_std,temperature_mean,temperature_max,temperature_min,temperature_std,discharge_time,timestamp,SOH,capacity_rolling_mean_3,capacity_rolling_std_3,capacity_rolling_min_3,capacity_rolling_max_3,temp_rolling_mean_3,temp_rolling_max_3,capacity_rolling_mean_5,capacity_rolling_std_5,capacity_rolling_min_5,capacity_rolling_max_5,temp_rolling_mean_5,temp_rolling_max_5,capacity_rolling_mean_10,capacity_rolling_std_10,capacity_rolling_min_10,capacity_rolling_max_10,temp_rolling_mean_10,temp_rolling_max_10,capacity_diff,capacity_diff_pct,cumulative_fade,cumulative_fade_pct,capacity_diff_diff,capacity_ewma,voltage_range,voltage_variance,temp_increase,discharge_time_change,resistance_proxy,cycle_normalized,cycle_squared,cycle_sqrt,days_elapsed,capacity_skew,capacity_kurtosis,capacity_trend,capacity_increase,regeneration_count,capacity_change_variance
78,discharge,24.0,1.8481398178778288,1.8132694309760007,4.197078923354,3.5646314038791784,0.2688392479727567,1.9678214300979182,0.20655645682563994,31.331850868998004,39.14531169811219,23.492198340361576,3.5126895678617203,3410.718,2008-04-04 12:00:00,0.9240699089389144,1.855779679504084,0.006630552783974776,1.8481398178778288,1.860033909718346,31.313609775942563,39.14531169811219,1.8595246078388734,0.007972823489670131,1.8481398178778288,1.8706715362800985,31.380153357705943,39.14531169811219,1.8682179654196318,0.011270282337380637,1.8481398178778288,1.8814721597443598,31.759383684035875,40.31302300333008,-0.011025493038248069,-0.005930345716710583,0.042912477512961233,0.02269238011955311,-0.010156894235978875,1.8618903116231966,2.383809492377999,8.73622782742978e-06,15.145311698112188,0.02999999999974534,1.2113946136183547,0.1270358306188925,6084,8.831760866327848,3.5,-0.288861829187228,-0.9907257868553323,-0.00356933068738755,0,4.0,0.00015532101784669383
82,discharge,24.0,1.849201702126164,2.0483657324095637,4.196062203382386,3.568983888921194,0.2510097241436422,1.9675056354779956,0.2070579900700325,31.32285733932258,38.8380564174779,23.51112503683739,3.4937493267933273,3392.719,2008-04-04 15:00:00,0.924600851063082,1.852168943640023,0.00608225006352875,1.8481398178778288,1.8591653109160768,31.31347463803931,39.14531169811219,1.8552306410080868,0.0060079378856221785,1.8481398178778288,1.860033909718346,31.34130948963773,39.14531169811219,1.8650600812561506,0.01177214672598407,1.8481398178778288,1.8814721597443598,31.65645254583913,40.31302300333008,0.0010618842483351987,0.0005745692171463812,0.041850593264626035,0.022130849245487163,0.012087377286583267,1.859583291714645,2.1476964709728223,6.972198773395757e-06,14.838056417477901,-17.998999999999796,1.0915828349676953,0.13355048859934854,6724,9.055385138137417,3.625,-0.01859239614051208,-1.1387074041881071,-0.0037690761897295364,1,4.0,2.7715221668872705e-05
86,discharge,24.0,1.8834677437950846,2.181560983985832,4.206531081984383,3.564620688944316,0.24235648397605905,1.9683447778186904,0.20521217145448947,31.608436452122476,38.95965174080089,23.527236127318186,3.51820888005486,3470.672,2008-04-04 18:00:00,0.9417338718975423,1.8602697545996925,0.020097062635404433,1.8481398178778288,1.8834677437950846,31.421048220147686,39.14531169811219,1.8600016968867,0.014218825523874842,1.8481398178778288,1.8834677437950846,31.374424623854548,39.14531169811219,1.865259639661223,0.012093792857479795,1.8481398178778288,1.8834677437950846,31.5570768916002,39.641748274009444,0.034266041668920666,0.0185301806879814,0.007584551595705369,0.0040107571928030715,0.03320415742058547,1.863925919365634,2.0249700979985508,8.314635552741406e-06,14.959651740800894,77.95299999999997,1.0287674659696282,0.14006514657980457,7396,9.273618495495704,3.75,0.0509498314223618,-1.0904220897440786,-0.001670883303543476,1,4.0,0.0001691604847040997
90,discharge,24.0,1.8628211117905844,2.1177799354077496,4.203187727641822,3.5694388142217837,0.23904274000018072,1.9788210991401491,0.14698688650583963,31.782101501165204,39.053875772291974,23.9542942093336,3.380302800718849,3414.109,2008-04-04 21:00:00,0.9314105558952922,1.8651635192372777,0.017252697105055743,1.849201702126164,1.8834677437950846,31.571131764203418,39.053875772291974,1.8605591373011479,0.014274928728097023,1.8481398178778288,1.8834677437950846,31.466192373481125,39.14531169811219,1.8634322077078338,0.010739943493787986,1.8481398178778288,1.8834677437950846,31.5157152219966,39.641748274009444,-0.02064663200450023,-0.010962031111240833,0.0282311836002056,0.01492882225891673,-0.0549126736734209,1.8637250452610794,2.0854077922340726,5.50387151600061e-06,15.053875772291974,-56.5630000000001,1.0538632013156908,0.1465798045602606,8100,9.486832980505138,3.875,0.239770060170512,-0.5349456060837845,-0.0007481744704522306,0,4.0,0.00021284322347682986
94,discharge,24.0,1.852085039652352,2.1637448793153697,4.202997027311235,3.568742147335628,0.2361226467707183,1.9785908218423578,0.14711734266167353,31.515041989202878,38.699551697978606,23.73407143959736,3.363520252997762,3395.219,2008-04-05 00:00:00,0.926042519826176,1.866124631746007,0.01595003018490819,1.852085039652352,1.8834677437950846,31.63519331416352,39.053875772291974,1.8591430830484028,0.014789657632151499,1.8481398178778288,1.8834677437950846,31.51205763016223,39.14531169811219,1.861539815175269,0.010922234984059405,1.8481398178778288,1.8834677437950846,31.486620604898775,39.641748274009444,-0.010736072138232355,-0.005763340382111459,0.038967255738437956,0.020606122756845965,0.009910559866267876,1.861608680604947,2.039252147995865,5.947132604476094e-06,14.699551697978606,-18.889999999999873,1.0306583325999112,0.15309446254071662,8836,9.695359714832659,4.0,0.6115258988112279,-0.3347094515296467,-0.0008619937584976717,0,4.0,0.0002140776703733069
98,discharge,24.0,1.8469504648208708,2.0456561472058055,4.2027504558714135,3.5642424070467817,0.2435637592164921,1.9784335668087778,0.1472609174758871,31.13866351339678,38.6052414906155,23.309807963383705,3.4075643650648044,3386.0,2008-04-05 03:00:00,0.9234752324104354,1.853952205421269,0.008098400447976824,1.8469504648208708,1.8628211117905844,31.478602334588288,39.053875772291974,1.858905212437011,0.015018664006783292,1.8469504648208708,1.8834677437950846,31.473420159041986,39.053875772291974,1.8592149101379423,0.011340506839760168,1.8469504648208708,1.8834677437950846,31.426786758373964,39.14531169811219,-0.005134574831481276,-0.0027723213143847625,0.04410183056991923,0.023321317277905047,0.00560149730675108,1.8589435504623877,2.157094308665608,6.493203151332779e-06,14.605241490615498,-9.219000000000051,1.0903035889354729,0.15960912052117263,9604,9.899494936611665,4.125,0.9031921650189634,0.08783072605293762,-0.0010804631705099998,0,4.0,0.00021490748263938307
102,discharge,24.0,1.836828431169018,2.1356202266992863,4.202665067816707,3.5653038098527605,0.2380524119042055,1.9781613462371574,0.14777650141295554,31.068710515588776,38.42604747702835,23.305948209951065,3.3689280446409944,3368.187,2008-04-05 06:00:00,0.918414215584509,1.8452879785474137,0.007762984030675451,1.836828431169018,1.852085039652352,31.240805339396147,38.699551697978606,1.856430558245582,0.01778234845402117,1.836828431169018,1.8834677437950846,31.422590794295225,39.053875772291974,1.855830599626834,0.012529203398251572,1.836828431169018,1.8834677437950846,31.381950141966474,39.14531169811219,-0.010122033651852824,-0.005480403424265368,0.054223864221772056,0.02867391047510221,-0.004987458820371549,1.854922619681775,2.0670448411174203,5.929657923490116e-06,14.426047477028348,-17.813000000000102,1.0449318505376135,0.16612377850162866,10404,10.099504938362077,4.25,0.7893825313818317,0.6504567063261422,-0.0015377687653984418,0,3.0,0.00021954626256311127
106,discharge,24.0,1.8371619619672275,2.042987153745025,4.20243913428064,3.565432167703823,0.24360198231062685,1.9783860225738241,0.14769064609715238,31.618244836823447,39.0468968949422,23.739006255698545,3.4394022053585354,3368.266,2008-04-05 09:00:00,0.9185809809836137,1.8403136193190388,0.00575009559570462,1.836828431169018,1.8469504648208708,31.275206288603,39.0468968949422,1.8471694018800107,0.010911828216700701,1.836828431169018,1.8628211117905844,31.424552471235415,39.053875772291974,1.853585549383355,0.013730102634087991,1.836828431169018,1.8834677437950846,31.39948854754498,39.14531169811219,0.0003335307982095248,0.0001815797232609384,0.05389033342356253,0.028497537352570136,0.010455564450062349,1.8516934091882207,2.159451980535615,5.311192214068346e-06,15.0468968949422,0.07900000000017826,1.0915215050926845,0.17263843648208468,11236,10.295630140987,4.375,0.8251776169280622,0.34233924349899825,-0.0023039337739406323,1,4.0,0.00021309528949503285
110,discharge,24.0,1.8316722583718854,1.9786162394118947,4.202794567899269,3.5622303163451425,0.24837093630083507,1.9780805998719366,0.14807220716513025,31.331528063668397,38.836764958613884,23.487622777066665,3.413453157377257,3358.719,2008-04-05 12:00:00,0.9158361291859427,1.8352208838360438,0.0030777211881529917,1.8316722583718854,1.8371619619672275,31.33949447202687,39.0468968949422,1.840939631196271,0.008327772812252108,1.8316722583718854,1.852085039652352,31.334437783736053,39.0468968949422,1.8507493842487093,0.015110019156973622,1.8316722583718854,1.8834677437950846,31.40031507860859,39.14531169811219,-0.005489703595342066,-0.002988143511018282,0.0593800370189046,0.031400526132268375,-0.005823234393551591,1.848053199948887,2.2241783284873744,5.586752042787128e-06,14.836764958613884,-9.547000000000025,1.1244118183149625,0.1791530944625407,12100,10.488088481701515,4.5,0.854079936001294,0.2602365060026903,-0.003069313503748683,0,3.0,0.00021308677934588676
114,discharge,24.0,1.8211470951317783,2.15845357648832,4.203135326288817,3.564481026852489,0.23693822731644562,1.9780988820364462,0.14843712211776988,31.132569191182142,38.49981470604549,23.2595984254445,3.426266595856784,3339.5,2008-04-05 15:00:00,0.9105735475658892,1.82999377182363,0.008138303125272086,1.8211470951317783,1.8371619619672275,31.36078069722466,39.0468968949422,1.8347520422921562,0.009400801455590349,1.8211470951317783,1.8469504648208708,31.257943224131907,39.0468968949422,1.8469475626702796,0.017370931454801515,1.8211470951317783,1.8834677437950846,31.385000427147066,39.14531169811219,-0.010525163240107105,-0.0057462044271296975,0.0699052002590117,0.03696629671712259,-0.005035459644765039,1.8431611808912307,2.044681749800497,1.6504791757588783e-06,14.499814706045491,-19.21900000000005,1.033659507474165,0.18566775244299674,12996,10.677078252031311,4.625,0.6735535591526676,0.20021241152859126,-0.004122922041393172,0,3.0,0.00021818949611469442
118,discharge,24.0,1.816506091511515,2.092603698932653,4.202837061508687,3.561614556780574,0.24121089374904708,1.9779784075733657,0.1485468782929041,30.972969676157927,38.582340147970775,23.021675511770262,3.4730985811134674,3331.265,2008-04-05 18:00:00,0.9082530457557575,1.8231084816717262,0.007770999432408022,1.816506091511515,1.8316722583718854,31.145688977002823,38.836764958613884,1.8286631676302847,0.00938404905265316,1.816506091511515,1.8371619619672275,31.224804456684137,39.0468968949422,1.843784190033648,0.019835254153246114,1.816506091511515,1.8834677437950846,31.34911230786306,39.053875772291974,-0.004641003620263318,-0.0025483958065054546,0.07454620387927502,0.039420487768092045,0.005884159619843787,1.8383148010040096,2.1102333625760337,3.1571290340399697e-06,14.582340147970775,-8.235000000000127,1.066863160706471,0.19218241042345277,13924,10.862780491200215,4.75,0.538088885788609,-0.24119915228628042,-0.0057038822422769125,0,3.0,0.00021201689907326192
122,discharge,24.0,1.8113815601504555,2.1528886431678034,4.202745735932991,3.5630587459190144,0.2377592209805917,1.9784370488525895,0.14869563071084269,31.1990648511682,38.787499833494046,23.189779567510282,3.4999644177634317,3321.188,2008-04-05 21:00:00,0.9056907800752277,1.8163449155979163,0.004884762187069868,1.8113815601504555,1.8211470951317783,31.101534572836087,38.787499833494046,1.8235737934265726,0.010662027082048027,1.8113815601504555,1.8371619619672275,31.250875323800024,39.0468968949422,1.840002175836077,0.022157217128920506,1.8113815601504555,1.8834677437950846,31.336733059047624,39.053875772291974,-0.005124531361059503,-0.002821092307373041,0.07967073524033452,0.04213037124066968,-0.00048352774079618577,1.833417848121545,2.049857092765188,2.491008717706257e-06,14.787499833494046,-10.07699999999977,1.0360987011718756,0.1986970684039088,14884,11.045361017187261,4.875,0.5636168133561172,-0.4536646217648772,-0.007110130944889398,0,2.0,0.0002100353628498427
126,discharge,24.0,1.8116056333939583,2.0537418826405966,4.203198796599359,3.5629534367704405,0.24427062964618607,1.9782902099305797,0.14888480509231408,31.722267598269813,39.31221126031847,23.746627825123486,3.489535773627038,3321.844,2008-04-06 00:00:00,0.9058028166969792,1.8131644283519763,0.0028961330612567605,1.8113815601504555,1.816506091511515,31.29810070853198,39.31221126031847,1.8184625277119184,0.008406673394413741,1.8113815601504555,1.8316722583718854,31.271679876089298,39.31221126031847,1.8328159647959645,0.01769862572072502,1.8113815601504555,1.8628211117905844,31.348116173662355,39.31221126031847,0.00022407324350282032,0.00012370295051700175,0.0794466619968317,0.04201187994138146,0.005348604604562324,1.8294519908983473,2.1494569139587627,1.155824671717871e-06,15.31221126031847,0.6559999999999491,1.0865219959371855,0.20521172638436483,15876,11.224972160321824,5.0,0.2497148966116027,-1.1230855031626712,-0.005761328729313599,1,2.0,3.8091876176304265e-05
130,discharge,24.0,1.8060548955557403,2.0793300586339956,4.202901668731174,3.563446012076242,0.24292877825753523,1.978204592155878,0.148965936617679,31.900827580605675,39.40567993360536,23.98219553879158,3.453732440693354,3311.828,2008-04-06 03:00:00,0.9030274477778701,1.809680696366718,0.003142033711675979,1.8060548955557403,1.8116056333939583,31.60738667668123,39.40567993360536,1.8133390551486896,0.005720382992527065,1.8060548955557403,1.8211470951317783,31.38553977947675,39.40567993360536,1.82713934317248,0.016030449573546098,1.8060548955557403,1.852085039652352,31.359988781606404,39.40567993360536,-0.005550737838218023,-0.0030639879540553805,0.08499739983504973,0.04494714400136927,-0.005774811081720843,1.8251979735633277,2.1235716100971787,1.0640263346130118e-06,15.405679933605363,-10.016000000000076,1.0734837766699865,0.21172638436482086,16900,11.40175425099138,5.125,0.19494930789384576,-1.332022852147416,-0.005220680282169407,0,2.0,1.5725569286041037e-05
134,discharge,24.0,1.8132041826994056,2.0759793304520757,4.196154302326916,3.563998342345823,0.25327029403423074,1.9671070815271066,0.2090627886753873,31.5372402498617,39.32802757827611,23.71372956170196,3.5356532818719244,3327.391,2008-04-06 06:00:00,0.9066020913497028,1.810288237216368,0.0037522961213397404,1.8060548955557403,1.8132041826994056,31.720111809579063,39.40567993360536,1.8117504726622151,0.0037856920418590343,1.8060548955557403,1.816506091511515,31.46647399121266,39.40567993360536,1.8232512574771853,0.013878467104655184,1.8060548955557403,1.8469504648208708,31.36220860767229,39.40567993360536,0.0071492871436653616,0.00395851043135953,0.07784811269138436,0.041166557308398966,0.012700024981883384,1.8230172843153418,2.1201749718748406,7.799188687028473e-07,15.328027578276107,15.563000000000102,1.0778131571849907,0.2182410423452769,17956,11.575836902790225,5.25,0.4133928198576329,-1.2367059695182454,-0.00431773351234563,1,3.0,2.7605268011353227e-05
136,discharge,24.0,1.8062641938283535,2.0674349483094465,4.2044772244864275,3.5604902283110547,0.24529230432510515,1.9781214643703728,0.1489594972779903,31.24662583059252,38.6112528181758,23.52099861667097,3.352701649272975,3312.078,2008-04-06 09:00:00,0.9031320969141767,1.8085077573611663,0.004068569731490562,1.8060548955557403,1.8132041826994056,31.561564553686633,39.40567993360536,1.8097020931255827,0.0033102080038792457,1.8060548955557403,1.8132041826994056,31.52120522209958,39.40567993360536,1.8191826303779337,0.011994801098521489,1.8060548955557403,1.8371619619672275,31.37300483939186,39.40567993360536,-0.006939988871052183,-0.003827472348271521,0.08478810156243655,0.044836465796899025,-0.014089276014717544,1.819971267863162,2.137042276176981,1.8195816861184327e-06,14.6112528181758,-15.313000000000102,1.080338712425063,0.22149837133550487,18496,11.661903789690601,5.375,0.522663564778053,-1.260423022881932,-0.00366435346421803,0,3.0,2.8431315327146528e-05
140,discharge,24.0,1.7958310249900458,2.037264031192436,4.20211656315423,3.5567002097886946,0.24718150200077496,1.9780364457328714,0.1494284562122661,30.939399361884792,38.569726951286874,23.07246859020669,3.427249603700407,3293.172,2008-04-06 12:00:00,0.8979155124950229,1.8050998005059349,0.008744913438998358,1.7958310249900458,1.8132041826994056,31.24108848077967,39.32802757827611,1.8065919860935007,0.006801690986325564,1.7958310249900458,1.8132041826994056,31.4692721242429,39.40567993360536,1.8150828897600366,0.012295987321211375,1.7958310249900458,1.8371619619672275,31.360073724021465,39.40567993360536,-0.010433168838307694,-0.005776103448186465,0.09522127040074424,0.050353589180391525,-0.003493179967255511,1.8155821327953228,2.164852531961794,9.049305994530666e-06,14.569726951286874,-18.90599999999995,1.094444666167433,0.2280130293159609,19600,11.832159566199232,5.5,0.4345918945110052,-0.48782759527432074,-0.003761690675060864,0,3.0,2.8859535343445046e-05
144,discharge,24.0,1.7858852600390451,2.1632674190148338,4.202901194454151,3.5584127263446006,0.23972404685296034,1.97793896698507,0.1499746649560789,30.884857004354572,38.34572083526661,22.983640218520346,3.4451204067835475,3275.328,2008-04-06 15:00:00,0.8929426300195226,1.7959934929524815,0.010190438286766823,1.7858852600390451,1.8062641938283535,31.02362739894396,38.6112528181758,1.8014479114225181,0.010681483097299084,1.7858852600390451,1.8132041826994056,31.301790005459857,39.40567993360536,1.8099552195672182,0.012748890468329551,1.7858852600390451,1.8316722583718854,31.286734940774572,39.40567993360536,-0.009945764951000635,-0.0055382521031207554,0.10516703535174488,0.0556129704123343,0.0004874038873070585,1.8101827013850904,2.0396337754393175,9.913160847100316e-06,14.345720835266611,-17.84400000000005,1.0311909408192435,0.23452768729641693,20736,12.0,5.625,-0.27726665595114514,-0.12140059788929491,-0.003882350512696086,0,2.0,2.929905900393339e-05
148,discharge,24.0,1.7803268604502753,2.106631526845483,4.201790697233378,3.556136820956992,0.24353239714133773,1.9780170042003,0.14992267004756327,30.920682316695828,38.482540634946716,22.969922978716898,3.482820431217398,3265.016,2008-04-06 18:00:00,0.8901634302251377,1.7873477151597887,0.007854862236491032,1.7803268604502753,1.7958310249900458,30.914979560978395,38.569726951286874,1.796302304401425,0.013682693977450902,1.7803268604502753,1.8132041826994056,31.105760952677883,39.32802757827611,1.804820679775057,0.013355742727828501,1.7803268604502753,1.8211470951317783,31.24565036607732,39.40567993360536,-0.005558399588769802,-0.003112405770485105,0.11072543494051468,0.058552286052794236,0.004387365362230833,1.8047543666696693,2.0951591703878947,1.0231725161813751e-05,14.482540634946716,-10.311999999999898,1.0592214863256284,0.24104234527687296,21904,12.165525060596439,5.75,-0.7410943933332441,-0.6966191760777094,-0.004050640241187932,0,2.0,2.9305057638827005e-05
150,discharge,24.0,1.8150756899575577,2.1809272860788376,4.191916354433964,3.568999942180493,0.23779858875750914,1.9779140108313502,0.14860159467659112,33.880577817079796,41.0499421893331,26.46604285791351,3.252960553213002,3328.937,2008-04-06 21:00:00,0.9075378449787789,1.7937626034822927,0.018665735796473234,1.7803268604502753,1.8150756899575577,31.895372379376727,41.0499421893331,1.7966766058530557,0.014273493486864767,1.7803268604502753,1.8150756899575577,31.574428466121503,41.0499421893331,1.8042135392576353,0.012650471987995624,1.7803268604502753,1.816506091511515,31.52045122866708,41.0499421893331,0.03474882950728242,0.01951823020773502,0.07597660543323226,0.04017689284342691,0.04030722909605222,1.8066309709038306,2.0109890683551264,2.7365497474476608e-05,17.049942189333102,63.92099999999982,1.016721677798418,0.24429967426710097,22500,12.24744871391589,5.875,-0.909553757712415,-0.6269843885519775,-0.002402848358967105,1,3.0,0.0001800440447042906
154,discharge,24.0,1.8157025154845838,2.1773498094527195,4.20342192245769,3.571059290544873,0.23785906798506715,1.978162017642311,0.14858283335477085,33.038339318294426,40.361944885615415,25.38232315092876,3.3468582106910603,3329.266,2008-04-07 00:00:00,0.9078512577422919,1.8037016886308057,0.020245621055239436,1.7803268604502753,1.8157025154845838,32.61319981735668,41.0499421893331,1.7985642701843016,0.016333841222015,1.7803268604502753,1.8157025154845838,31.93277116366188,41.0499421893331,1.8041331816549424,0.012565982006360037,1.7803268604502753,1.8157025154845838,31.726988192880732,41.0499421893331,0.000626825527026087,0.0003453440154006504,0.07534977990620617,0.03984542367752711,-0.03412200398025633,1.8082803426457856,2.026072113004971,5.15151054730027e-05,16.361944885615415,0.32900000000017826,1.0242189824273233,0.250814332247557,23716,12.409673645990857,6.0,-0.9279285474000789,-0.614596450088849,-0.0009566734448142594,1,4.0,0.00017809689117916658
158,discharge,24.0,1.8002432178056673,2.180136101967249,4.202807443974011,3.5666921284622095,0.23760527129618003,1.9779553399945098,0.1492321114384013,32.27329169539202,39.6676965288026,24.501910100578034,3.3756627697109653,3301.579,2008-04-07 03:00:00,0.9001216089028337,1.8103404744159362,0.00875009547665527,1.8002432178056673,1.8157025154845838,33.06406961025541,41.0499421893331,1.799446708747426,0.016268314471687778,1.7803268604502753,1.8157025154845838,32.19954963036333,41.0499421893331,1.8030193474204634,0.01234378698857112,1.7803268604502753,1.8157025154845838,31.83441087730311,41.0499421893331,-0.015459297678916517,-0.008514223859402814,0.09080907758512269,0.04802039467996669,-0.016086123205942604,1.8068190472203094,2.0226713420067624,4.369732486135191e-05,15.667696528802601,-27.686999999999898,1.0226066678561656,0.25732899022801303,24964,12.569805089976535,6.125,-0.7201188433198963,-0.7799507868214857,-0.0006856280581041652,0,4.0,0.00020036215445461177
162,discharge,24.0,1.7904476205609308,2.1286295199076855,4.203276539809248,3.563327431073248,0.24105488010739884,1.9779914337720734,0.14961359454639447,31.937919783481355,39.481181404811096,24.043121291612863,3.443436671543625,3283.563,2008-04-07 06:00:00,0.8952238102804654,1.8021311179503938,0.012732853357302556,1.7904476205609308,1.8157025154845838,32.41651693238927,40.361944885615415,1.8003591808518031,0.015423520134933848,1.7803268604502753,1.8157025154845838,32.410162186188685,41.0499421893331,1.8009035461371607,0.012520558887422697,1.7803268604502753,1.8157025154845838,31.855976095824268,41.0499421893331,-0.009795597244736554,-0.005441263240350658,0.10060467482985924,0.05320036631195811,0.0056637004341799635,1.8038424241913313,2.0746470199015623,3.4158931137763174e-05,15.481181404811096,-18.016000000000076,1.0488649928479081,0.26384364820846906,26244,12.727922061357855,6.25,-0.3063495272022853,-1.214172296534426,-0.0007989395491789845,0,3.0,0.00020742255810765077
166,discharge,24.0,1.780343032300132,2.155901281560187,4.202580870413733,3.5590146214829015,0.24277115965808288,1.972192989054421,0.18321554183214092,31.688686599521045,39.419051143069204,23.724772219746917,3.496381532348714,3275.125,2008-04-07 09:00:00,0.890171516150066,1.7903446235555764,0.009950492554444414,1.780343032300132,1.8002432178056673,31.96663269279814,39.6676965288026,1.8003624152217743,0.015418269871147985,1.780343032300132,1.8157025154845838,32.56376304275373,41.0499421893331,1.7983323598116,0.013908302440084053,1.7803268604502753,1.8157025154845838,31.834761997715805,41.0499421893331,-0.010104588260798852,-0.005643610092113782,0.1107092630906581,0.058543734279849616,-0.00030899101606229884,1.7995698074838404,2.0466795888535465,2.2712218419795046e-05,15.419051143069204,-8.438000000000102,1.0377678870397724,0.2703583061889251,27556,12.884098726725126,6.375,-0.015813524869345653,-1.481496703724938,-0.0015769988275358788,0,3.0,0.00021297235509302786
170,discharge,24.0,1.775328769596812,2.067103728219671,4.203244171517053,3.5566945836342914,0.24879599446153314,1.9723263193206682,0.18341975964719076,31.779120691032947,39.72196117128354,23.738337987235628,3.555534379207058,3265.656,2008-04-07 12:00:00,0.887664384798406,1.7820398074859582,0.007700921902102019,1.775328769596812,1.7904476205609308,31.80190902467845,39.72196117128354,1.7924130311496254,0.01616424764310954,1.775328769596812,1.8157025154845838,32.14347161754436,40.361944885615415,1.7945448185013404,0.01455070538907937,1.775328769596812,1.8157025154845838,31.85895004183293,41.0499421893331,-0.005014262703319838,-0.002816458745504624,0.11572352579397793,0.06119530701294721,0.005090325557479014,1.7951623460498352,2.1361404432973816,3.342331924184311e-05,15.721961171283539,-9.469000000000051,1.0830557496070865,0.2768729641693811,28900,13.038404810405298,6.5,0.24216146794089005,-1.2875457405514847,-0.0018402852527917327,0,2.0,0.00020149300211898616
174,discharge,24.0,1.7702629734732853,2.0619831864543094,4.202697222668131,3.555013984911923,0.2513247440204203,1.9668382736785281,0.21152672057298152,32.133873372089305,40.041366724781085,24.06931067212055,3.5837263034233016,3266.093,2008-04-07 15:00:00,0.8851314867366427,1.7753115917900766,0.005040051368388377,1.7702629734732853,1.780343032300132,31.86722688754777,40.041366724781085,1.7833251227473657,0.012045810332940589,1.7702629734732853,1.8002432178056673,31.962578428303335,40.041366724781085,1.7909446964658335,0.01573447276623927,1.7702629734732853,1.8157025154845838,31.947674795982607,41.0499421893331,-0.005065796123526756,-0.002853441126106082,0.12078932191750469,0.06387413093329782,-5.153342020691731e-05,1.7906351873995532,2.1407140362138213,2.3125785037473924e-05,16.041366724781085,0.43699999999989814,1.0884031373901233,0.28338762214983715,30276,13.19090595827292,6.625,0.450241175557094,-1.0034028926005572,-0.0023834578385817365,0,2.0,0.00020053130766327557
178,discharge,24.0,1.760081061854204,2.143037413381466,4.202581421564202,3.5526373754067415,0.24843977298975742,1.9609304428642138,0.2366096302019096,31.889431533099835,39.66314441864834,23.857377552308677,3.5516310641707514,3257.594,2008-04-07 18:00:00,0.880040530927102,1.768557601641434,0.007765588687581144,1.760081061854204,1.775328769596812,31.93414186540736,40.041366724781085,1.7752926915570728,0.01131228158438957,1.760081061854204,1.7904476205609308,31.885806395844895,40.041366724781085,1.7873697001522495,0.018345585141499244,1.760081061854204,1.8157025154845838,32.042678013104116,41.0499421893331,-0.01018191161908133,-0.005751637904454543,0.13097123353658602,0.06925838796516229,-0.005116115495554574,1.7850798918458533,2.0595440081827356,1.6648811422818707e-05,15.663144418648344,-8.498999999999796,1.0502886348614435,0.2899022801302932,31684,13.341664064126334,6.75,0.34906667923026147,-0.8994275863993031,-0.00374117358245038,0,2.0,0.00020015609794040462
182,discharge,24.0,1.749647593537689,1.9929057988209282,4.201275185814673,3.547186025484395,0.2591347484640653,1.9607588424014128,0.23690268546827994,31.81736328028127,39.84751541049116,23.739137412822192,3.610373519382387,3248.593,2008-04-07 21:00:00,0.8748237967688445,1.7599972096217262,0.010307945763824588,1.749647593537689,1.7702629734732853,31.946889395156802,40.041366724781085,1.7671326861524244,0.012318092353023748,1.749647593537689,1.780343032300132,31.86169509520488,40.041366724781085,1.7837459335021137,0.021905051079856793,1.749647593537689,1.8157025154845838,32.13592864069678,41.0499421893331,-0.010433468316515038,-0.005927833974603169,0.14140470185310106,0.07477566971455936,-0.000251556697433708,1.7786376557898234,2.208369386993745,2.0415654283796142e-05,15.847515410491162,-9.001000000000204,1.126282443794379,0.2964169381107492,33124,13.490737563232042,6.875,0.13540756291047032,-0.9697535463501015,-0.005897705708367252,0,2.0,0.00020087033790998503
186,discharge,24.0,1.749650075059311,2.0335961968180234,4.202508747096239,3.546814755244375,0.2566708502475146,1.9607502568135042,0.23725449124295286,31.72316205746117,39.743357771631004,23.58399487368775,3.6410744013520295,3238.766,2008-04-08 00:00:00,0.8748250375296555,1.7531262434837345,0.006023049515335451,1.749647593537689,1.760081061854204,31.809985623614093,39.84751541049116,1.7609940947042602,0.011722398616792827,1.749647593537689,1.775328769596812,31.868590186792904,40.041366724781085,1.7806782549630173,0.024438613234719225,1.749647593537689,1.8157025154845838,32.21617661477332,41.0499421893331,2.481521621966465e-06,1.4182979652943573e-06,0.1414022203314791,0.07477435747077424,0.010435949838137004,1.7733671865660938,2.1689125502782156,2.026097947869518e-05,15.743357771631004,-9.82699999999977,1.1061640494893792,0.30293159609120524,34596,13.638181696985855,7.0,0.17903249513701178,-1.232444385064232,-0.007985418008703392,1,3.0,0.000201571952501489
