cycle,type,ambient_temperature,capacity,voltage_min,voltage_max,voltage_mean,voltage_std,current_mean,current_std,temperature_mean,temperature_max,temperature_min,temperature_std,discharge_time,timestamp,SOH
379,discharge,24.0,1.549897685670499,2.008435320437976,4.199865517000471,3.4983646475135717,0.2800179112567817,1.9084409166580933,0.3948750790494943,32.90572814040102,41.641162265997195,24.19968791502018,4.18531988772862,2964.468,2008-04-14 06:00:00,0.7749488428352495
383,discharge,24.0,1.5438771531345021,2.1646360641399958,4.2008597336564515,3.500140843862167,0.26887813430357094,1.8897565548946964,0.4344167924236918,32.953112654161664,41.433877603827945,24.11639369687997,4.228928723876436,2983.375,2008-04-14 09:00:00,0.7719385765672511
387,discharge,24.0,1.5450187488690073,2.0647427536919833,4.20162098338246,3.49909547013937,0.2760027250501692,1.8959167588975119,0.4220196727922293,33.2282109237263,41.8543569979417,24.459092848668906,4.2233786094138015,2975.297,2008-04-14 12:00:00,0.7725093744345036
391,discharge,24.0,1.5445940154102908,2.170172617792397,4.201149059944848,3.5010357611640615,0.26906391858600187,1.8894086402500336,0.4354171727207348,33.361342590516294,41.78271326384125,24.609806274773607,4.200820925974331,2974.9850000000006,2008-04-14 15:00:00,0.7722970077051454
395,discharge,24.0,1.5343086721758876,2.120750718982474,4.200810741834928,3.497212315865497,0.2725395525815381,1.8889319524937909,0.4358379461976045,33.12431679486816,41.62744766181303,24.334930769941984,4.219242537204774,2966.25,2008-04-14 18:00:00,0.7671543360879438
399,discharge,24.0,1.5287603942958483,2.13627215665258,4.200373974181371,3.496089957852059,0.271483182584801,1.8885129340185374,0.4362675159871197,32.991553593266204,41.552128441464966,24.140776797393674,4.259597344555285,2956.359,2008-04-14 21:00:00,0.7643801971479242
403,discharge,24.0,1.5289260249179843,2.0938572364769055,4.201791474587699,3.495877119417779,0.27453166041980637,1.8888280889155629,0.4365325722003185,33.2318318845246,41.839167194182565,24.391660570898495,4.262261181975609,2956.344,2008-04-15 00:00:00,0.7644630124589922
407,discharge,24.0,1.529091650133123,1.9959465760122976,4.20067023466464,3.493116071455022,0.2817618222544089,1.8888109089947782,0.43658181390188044,33.5098123920945,42.23998716092915,24.672067025619615,4.274457633860022,2956.406,2008-04-15 03:00:00,0.7645458250665615
411,discharge,24.0,1.5239059324661248,2.0305769860653866,4.20021831736756,3.492655946458748,0.279043030854902,1.888168080257056,0.43714861287355133,33.382402850667845,42.040902384977116,24.56852628281145,4.268524433351918,2947.266,2008-04-15 06:00:00,0.7619529662330624
415,discharge,24.0,1.5186675419100615,2.0758803797636745,4.200674971032527,3.49208824531703,0.2761335994927761,1.8879294129270705,0.43794829478988856,33.17829959346276,41.803429062834496,24.34305560390618,4.274613938139993,2937.984,2008-04-15 09:00:00,0.7593337709550307
419,discharge,24.0,1.5136482266426952,2.0793549048242492,4.200371214024706,3.490216477408044,0.2758276886812699,1.8877500770150009,0.4384469835295734,33.01591345323486,41.6886924602386,24.0993140682898,4.313576443869671,2929.125,2008-04-15 12:00:00,0.7568241133213476
423,discharge,24.0,1.5136050185229033,2.0585109366080414,4.200965645223048,3.4905931958620466,0.277468540309286,1.8878121701005246,0.438505597682676,33.271000362987586,41.988171601182124,24.36377918362768,4.3242665867829135,2928.454,2008-04-15 15:00:00,0.7568025092614517
427,discharge,24.0,1.5139470614867965,2.0253107306977376,4.201492773602507,3.4911419366203664,0.2798972380490623,1.8876928991276465,0.4384231819570503,33.61966967517867,42.33252236723314,24.74466282559706,4.305718262524468,2929.375,2008-04-15 18:00:00,0.7569735307433982
431,discharge,24.0,1.5339599193158786,2.0069579017420067,4.192768207316796,3.49283645226053,0.280648377364394,1.9010239453576763,0.41018924523222833,33.29697162630193,41.63553796804361,24.95875411585554,4.0496455069214905,2946.031,2008-04-15 21:00:00,0.7669799596579393
433,discharge,24.0,1.5391372798653098,2.19792648712031,4.204602036514753,3.5025157522808223,0.26895843585075985,1.8951387117061618,0.42332838857169847,33.393130865360554,41.470498076928735,24.95211336056763,4.027667151212495,2955.438,2008-04-16 00:00:00,0.7695686399326549
437,discharge,24.0,1.5236247972838737,2.0299415196572554,4.200995491738166,3.492953565598811,0.2795996279931968,1.8941605693797292,0.42451541923358677,33.13820710362847,41.54038193238441,24.59206034022774,4.122985103685159,2937.625,2008-04-16 03:00:00,0.7618123986419368
441,discharge,24.0,1.5135813035589147,2.1171503915767786,4.201036137691208,3.4917462636517236,0.27350870981613745,1.8875176184156874,0.4382617517151343,32.84069778843796,41.13947017697289,24.21295183077047,4.157487508293686,2929.078,2008-04-16 06:00:00,0.7567906517794574
445,discharge,24.0,1.5077850749847914,2.1309899052747716,4.200762329918291,3.490432264232956,0.2729068935891816,1.8871483333452153,0.43906275735498046,32.75739655594484,41.09041922644824,24.083470327760516,4.183156275222846,2918.375,2008-04-16 09:00:00,0.7538925374923957
449,discharge,24.0,1.5031960676037333,2.1294318317485654,4.201013677167557,3.488861416967918,0.2728699120961805,1.8807767614744106,0.45190204705088705,32.77234087259374,41.10034021580957,24.06336388722212,4.202981030070509,2919.812,2008-04-16 12:00:00,0.7515980338018666
453,discharge,24.0,1.4978220596995881,2.164511453629433,4.200439147859412,3.4891932104785104,0.27114343726176793,1.8864406837331464,0.44033851342651237,32.720417557744895,41.03075447325996,24.014672446811392,4.201910479264187,2900.422,2008-04-16 15:00:00,0.7489110298497941
457,discharge,24.0,1.492848534633516,2.1743012710834013,4.200264786461796,3.4878785713375917,0.27036963128436114,1.8800416304859324,0.45328208839432876,32.710022803073514,40.99688397371006,23.987947203431663,4.212517381521927,2901.375,2008-04-16 18:00:00,0.746424267316758
461,discharge,24.0,1.492414389867026,2.1928976284966537,4.200151660684939,3.486430546073901,0.2689857507962565,1.873350316923088,0.465528036840312,32.62076759783716,40.88481342461614,23.86413247301575,4.2318435663728,2901.187,2008-04-16 21:00:00,0.746207194933513
465,discharge,24.0,1.487482776538081,2.0298495899147295,4.200453152662228,3.4812572775226682,0.2805884049743061,1.8797045920181357,0.45377105836715836,32.57651826255201,41.09400879501426,23.796556329674626,4.2680046087936,2891.64,2008-04-17 00:00:00,0.7437413882690405
469,discharge,24.0,1.482535148640411,2.0959492247836815,4.200291122451955,3.4823550791204023,0.2757345575864043,1.8790771964585375,0.45452900446391487,32.58396494906228,41.01377835587309,23.788802856443375,4.266172820747234,2882.906,2008-04-17 03:00:00,0.7412675743202055
473,discharge,24.0,1.4827874322228984,2.177723491219515,4.199877643371451,3.4835074286280525,0.2702230568822358,1.8728827201349676,0.46708909531252873,32.623742674615976,40.90635248178393,23.82871891762843,4.259765769333201,2883.265,2008-04-17 06:00:00,0.7413937161114492
477,discharge,24.0,1.476971179775059,2.056251340337525,4.200436806124781,3.478976541530706,0.2785599820113761,1.8726821517266898,0.4668330320827534,32.58599202496769,41.06596192416311,23.743478109305848,4.30066202858035,2882.969,2008-04-17 09:00:00,0.7384855898875295
481,discharge,24.0,1.4819015554137276,2.1512510632923165,4.193077426787744,3.483501191305966,0.2710187642003124,1.872769806970048,0.4662180398477774,32.864544723781215,40.84520330629611,24.457169523678328,4.080941387761504,2891.656,2008-04-17 12:00:00,0.7409507777068638
483,discharge,24.0,1.4981366198874824,2.1693699073642034,4.203372086437543,3.4899701994096612,0.27165150373790076,1.8800526095621806,0.453311253523682,33.079651096902374,41.12807910254104,24.575871874910508,4.10422717641776,2901.25,2008-04-17 15:00:00,0.7490683099437412
485,discharge,24.0,1.4820775214392872,2.116759239247948,4.202065190134895,3.484801138956006,0.2744248030587602,1.8730803637891618,0.46638797880400595,32.932141650182686,41.094988453128494,24.328512035193278,4.167224495126409,2891.703,2008-04-17 18:00:00,0.7410387607196436
489,discharge,24.0,1.4771155312812152,2.009424225590032,4.200086642861885,3.47835437960934,0.28185158475661226,1.872593579883026,0.4670460159468524,32.755748003791545,41.11877573165318,24.080433038145774,4.224926755149784,2883.016,2008-04-17 21:00:00,0.7385577656406076
493,discharge,24.0,1.4720772783056488,2.0034792344341588,4.199758658258613,3.475694933923807,0.2821225408880852,1.8724797349992206,0.46760190562357584,32.52965474617847,40.980034990626955,23.77234297368613,4.271493224906279,2873.453,2008-04-18 00:00:00,0.7360386391528244
497,discharge,24.0,1.472248013656454,2.172988732474185,4.199843161074874,3.481431873453954,0.27031845545040223,1.865968723158606,0.4798199080245358,32.848065199041,41.017509953482886,24.130003633195166,4.229905234799717,2874.031,2008-04-18 03:00:00,0.736124006828227
501,discharge,24.0,1.4670106672274665,2.087464676179042,4.200352076636086,3.4796060336232353,0.2760443341294343,1.8658199135269655,0.4796371624062805,33.072327061961936,41.299420742573055,24.398489581288885,4.223536418835768,2874.234,2008-04-18 06:00:00,0.7335053336137333
505,discharge,24.0,1.4617672495335379,2.110564313669325,4.200169604165679,3.4782258967329596,0.27467455818201325,1.8654929805746867,0.4803629887383534,32.85096451719535,41.105738037939375,24.15787591865575,4.2315095942649,2864.984,2008-04-18 09:00:00,0.7308836247667689
509,discharge,24.0,1.4566952670489708,2.0724687293779813,4.199911577879335,3.4743233868367187,0.2773685437531875,1.8651572711615223,0.48115670765904056,32.572302329954546,40.87704013237699,23.833084099928946,4.272118524208809,2855.093,2008-04-18 12:00:00,0.7283476335244854
513,discharge,24.0,1.451354972758956,2.1253826973270513,4.199564012073342,3.4737305453330443,0.27350409030007017,1.8585270477249944,0.4926088565466325,32.450684441760906,40.730219862268235,23.613836363374315,4.307107583090939,2855.625,2008-04-18 15:00:00,0.725677486379478
517,discharge,24.0,1.451615926257375,2.1147331324879475,4.199951033620322,3.47481272321405,0.27411896588082374,1.8589284752853454,0.49288536462136934,32.7394359440147,41.03226257370644,23.88537512458738,4.314471991597492,2855.594,2008-04-18 18:00:00,0.7258079631286875
521,discharge,24.0,1.4468161332173683,2.1738445330859366,4.19995987158867,3.476096426841386,0.2707101067699333,1.8582313740431637,0.49363110012121336,32.775898242252914,40.89527781087817,24.02342893757079,4.253460060290458,2847.437,2008-04-18 21:00:00,0.7234080666086842
525,discharge,24.0,1.4467570607768785,1.9947266977360072,4.200414702164272,3.4686822529487804,0.2832693778438166,1.8581243414426252,0.4934164587081907,32.5817324044051,41.02491521192672,23.75894434400727,4.322639954618495,2847.36,2008-04-19 00:00:00,0.7233785303884392
529,discharge,24.0,1.4413797481446793,2.0033802121225017,4.199552965128597,3.4661964701943586,0.2821947324675514,1.8577436806402121,0.4943028089733894,32.35021153014993,40.815968345794715,23.458006651239486,4.367565785231717,2837.328,2008-04-19 03:00:00,0.7206898740723396
533,discharge,24.0,1.4362456252208178,2.116470909151213,4.199706970400125,3.468183423895935,0.27403294432013725,1.851279547247487,0.5055252635242714,32.28754240914786,40.65138669632271,23.312450683066256,4.387918298052043,2837.281,2008-04-19 06:00:00,0.7181228126104089
537,discharge,24.0,1.4368154153924828,2.051877342511651,4.199300346769649,3.4678606629897453,0.27831710554100686,1.8514568747110707,0.5055032219238349,32.603239183227075,40.965385542419945,23.67192071435474,4.3654701294274805,2838.515,2008-04-19 09:00:00,0.7184077076962414
541,discharge,24.0,1.4362945145860047,2.003221375307111,4.200086391757318,3.4662499547181245,0.28238524242891305,1.857456774483957,0.49499694759507895,32.61208344144242,41.11319128215138,23.703251528067923,4.37997105530099,2828.328,2008-04-19 12:00:00,0.7181472572930023
545,discharge,24.0,1.4418575315878015,1.9865974995249178,4.189989265375979,3.462469269360201,0.28188198416963234,1.8578494984920149,0.4943078671975977,32.26742656599958,40.78738321989129,23.32719332912165,4.383264304717054,2838.265,2008-04-19 15:00:00,0.7209287657939007
548,discharge,24.0,1.4672063484781797,2.1908121182442706,4.202670619155847,3.480518309485383,0.270428573348554,1.8658667712731958,0.4805485663838978,32.637733704417855,40.73001188190229,23.97791363088396,4.214467261135465,2864.547,2008-04-19 18:00:00,0.7336031742390898
552,discharge,24.0,1.4518640367848885,2.033261415031626,4.199186500777735,3.4723137993738336,0.2802109931464832,1.864786682052692,0.4816733351722642,32.665258715232376,40.990354594470126,23.91927093515108,4.283289390084547,2846.39,2008-04-19 21:00:00,0.7259320183924443
556,discharge,24.0,1.4471379752748499,2.19135439601875,4.199638763972608,3.474362108592906,0.2695426070546689,1.857949982623541,0.4944188415321409,32.502652632323915,40.62521315513875,23.750323116940578,4.270076308909606,2837.969,2008-04-20 00:00:00,0.7235689876374249
560,discharge,24.0,1.441790586562399,2.1840705012733683,4.200028390360542,3.4722823212388754,0.2699344065566691,1.8512445938350375,0.5056082033558461,32.446842086875606,40.58944296824891,23.628172831563695,4.299125865852939,2838.156,2008-04-20 03:00:00,0.7208952932811995
564,discharge,24.0,1.431630947911111,2.1664368343684446,4.199347098159206,3.4701761898320465,0.2710858021641952,1.8509121480960298,0.5063097294204744,32.39361892904713,40.584393586876246,23.53981212995311,4.325115898670607,2829.843,2008-04-20 06:00:00,0.7158154739555554
568,discharge,24.0,1.4318084249673686,1.987193667465448,4.199148920577739,3.4635011119445216,0.2832898045943784,1.850858274670624,0.5063070156205356,32.417221778010834,40.884444140401214,23.49802323358846,4.3883223279882495,2829.625,2008-04-20 09:00:00,0.7159042124836843
572,discharge,24.0,1.4262562585106868,2.1314172797434523,4.199648027535327,3.467453100453348,0.2734041808329979,1.850448167143934,0.5071972807923033,32.40094040453025,40.65159637790841,23.52742809133315,4.3463556783787,2819.437,2008-04-20 12:00:00,0.7131281292553434
576,discharge,24.0,1.4260877528924913,2.188995882590831,4.1991931757384515,3.4675864728547845,0.2695141803952856,1.8436986954785053,0.5181427821072656,32.36314241861482,40.53138082339522,23.458033825865048,4.351714431704272,2819.579,2008-04-20 15:00:00,0.7130438764462457
580,discharge,24.0,1.4212633510031694,2.0322464946417114,4.199053572226856,3.462182535852444,0.2801600866578969,1.8499114068945497,0.507894137527647,32.382600705235255,40.821433488540606,23.438813900162128,4.4093849536368666,2810.672,2008-04-20 18:00:00,0.7106316755015847
584,discharge,24.0,1.4163272748795108,2.1695130053947387,4.199879744716988,3.465962999117946,0.2708827931569411,1.8433052525030065,0.5188324984812375,32.4323818014572,40.643362943412974,23.504429518319206,4.376928450134194,2811.485,2008-04-20 21:00:00,0.7081636374397554
588,discharge,24.0,1.4165781829175994,1.9917978280585305,4.1986801794397035,3.4601727514874407,0.28320564015052707,1.8494704084408726,0.5087585272156274,32.48861829940489,40.97063567014205,23.538505739106153,4.415256194230411,2802.422,2008-04-21 00:00:00,0.7082890914587997
592,discharge,24.0,1.4108401729425177,2.1534486462617073,4.199235005181635,3.464226115253961,0.2718094069576828,1.8426518730090404,0.5198946086774101,32.524062377970175,40.74888323397497,23.59680665310433,4.383646752360037,2801.625,2008-04-21 03:00:00,0.7054200864712589
596,discharge,24.0,1.4109949628347804,2.0101572712330453,4.198950996279868,3.458799193390812,0.28154248712251484,1.8427340446711198,0.5196065660798354,32.482615965621896,40.93461596721165,23.507102422227057,4.428070620096844,2802.031,2008-04-21 06:00:00,0.7054974814173902
600,discharge,24.0,1.4061714290398801,2.132718741006573,4.199393701075195,3.4620805499710854,0.27338203683256124,1.8422546341563226,0.5205366588751019,32.46389583182878,40.74175890345818,23.49103023425758,4.408949817284241,2793.39,2008-04-21 09:00:00,0.7030857145199401
604,discharge,24.0,1.4063358479692922,2.0114763339798887,4.198994975977764,3.4578782949034514,0.2814693412732219,1.8422801054282008,0.5205423339703974,32.55681404542561,41.00964443691023,23.555518771498985,4.442695390898806,2793.39,2008-04-21 12:00:00,0.7031679239846461
608,discharge,24.0,1.4004552399066514,2.1610456063312298,4.198421699164089,3.461590937144894,0.2711287554522599,1.8356178787001052,0.5311150305328971,32.576296430484255,40.80558697887537,23.595817643467868,4.412579006003441,2792.485,2008-04-21 15:00:00,0.7002276199533257
612,discharge,24.0,1.4217865046055154,2.0143553387267827,4.188887274283021,3.462906230864041,0.28163618896619136,1.856105838135471,0.49740511520485786,32.81804879809979,40.92586026351328,24.482611948371623,4.125296278923238,2802.016,2008-04-21 18:00:00,0.7108932523027577
614,discharge,24.0,1.4324552720625434,2.1732119934933296,4.2050716026539625,3.4753580425264796,0.27473843821115856,1.8574525637904344,0.49591138171784854,32.92941193334214,40.57390100608222,24.737923198971707,3.9194235342978154,2820.39,2008-04-21 21:00:00,0.7162276360312717
