cycle,type,ambient_temperature,capacity,voltage_min,voltage_max,voltage_mean,voltage_std,current_mean,current_std,temperature_mean,temperature_max,temperature_min,temperature_std,discharge_time,timestamp,SOH
379,discharge,24.0,1.4539012274845928,2.6598211033173382,4.192162800008929,3.4966186408455298,0.23123114842947284,1.7707046619097417,0.654212957890516,33.32269982188509,40.69012464267011,24.442107279152207,4.102402769286851,2964.468,2008-04-14 06:00:00,0.7269506137422964
383,discharge,24.0,1.4541462067235693,2.688360455508818,4.196993378341778,3.4991645719433246,0.22947771879895953,1.7601011563823776,0.667000512961465,33.346230327490304,40.69938049882204,24.375162099510042,4.1187097532725945,2983.375,2008-04-14 09:00:00,0.7270731033617847
387,discharge,24.0,1.455023751906683,2.6376728619288525,4.197603515102162,3.496080777360074,0.23426793601664392,1.7656363959382297,0.6607978776580166,33.64948900485925,41.06026204078849,24.70475717255037,4.130055203457506,2975.297,2008-04-14 12:00:00,0.7275118759533415
391,discharge,24.0,1.449042163761236,2.645120521151077,4.196406678544622,3.4959014526387993,0.23343364754226326,1.758865606625853,0.6677722505465497,33.79269513542102,41.19696040482682,24.851431185422516,4.127007891809572,2974.9850000000006,2008-04-14 15:00:00,0.724521081880618
395,discharge,24.0,1.4386709371480566,2.698012437629632,4.197098662004674,3.49758697990267,0.229142139192038,1.7517161303689361,0.6759686601230658,33.52446663707275,40.84446688602949,24.582992198113057,4.107121567467311,2966.25,2008-04-14 18:00:00,0.7193354685740283
399,discharge,24.0,1.433445432156979,2.6928942772989077,4.196909312093871,3.4956989619989507,0.2296125408087406,1.751329545286535,0.6767833456075123,33.39042251934235,40.764203830749366,24.38167771883123,4.147556736723813,2956.359,2008-04-14 21:00:00,0.7167227160784895
403,discharge,24.0,1.4333958900838095,2.6483923655058113,4.197105220217278,3.492875380810072,0.2334116463244922,1.7512146419396462,0.6767869141766419,33.67370212742761,41.11212504270441,24.640411065560848,4.164046290316763,2956.344,2008-04-15 00:00:00,0.7166979450419048
407,discharge,24.0,1.42806487344776,2.6832134764261997,4.196244829545076,3.49551076423368,0.23026320374609258,1.7446714395475946,0.6838024379199837,33.91080564765892,41.27256611507568,24.932873139487384,4.130728324479157,2956.406,2008-04-15 03:00:00,0.71403243672388
411,discharge,24.0,1.4229203181741186,2.684960445221862,4.1968026018066595,3.4942333590450834,0.23051595773401903,1.7436703980732875,0.6846051890564013,33.7850680599871,41.15574924454392,24.80325379769347,4.144241804988197,2947.266,2008-04-15 06:00:00,0.7114601590870593
415,discharge,24.0,1.417429032731308,2.669922120529456,4.196227405416926,3.491197414255986,0.23192515902293845,1.742586639640644,0.6854953037815841,33.61126807392732,41.03237216951879,24.578577776974136,4.1726745332912945,2937.984,2008-04-15 09:00:00,0.708714516365654
419,discharge,24.0,1.412409228794446,2.664105530655056,4.196558172556389,3.4889094081576237,0.23255290311170276,1.7420413740670528,0.6864030353770245,33.45598581472246,40.937269906716935,24.354940329833727,4.211566699707515,2929.125,2008-04-15 12:00:00,0.706204614397223
423,discharge,24.0,1.412578792940193,2.634098605983684,4.196870541112335,3.487376295811431,0.23502132753203192,1.742181032221019,0.686435308908867,33.723267448788484,41.240704611971786,24.616751003686066,4.224667834776898,2928.454,2008-04-15 15:00:00,0.7062893964700965
427,discharge,24.0,1.4075983731469897,2.68378702970616,4.196795527524874,3.491994243745711,0.23071791602007982,1.7358994681512463,0.6933478478788404,34.050076369857344,41.43649987692296,25.013633898401757,4.168989536988808,2929.375,2008-04-15 18:00:00,0.7037991865734948
431,discharge,24.0,1.4333920485221476,2.660031949282934,4.189287343772767,3.491585878898649,0.2314340526179757,1.7568416780989415,0.6705438927885254,33.889346908026745,41.16703904201915,25.159494190646395,4.072979899996419,2946.031,2008-04-15 21:00:00,0.7166960242610738
433,discharge,24.0,1.4382550176792908,2.650011641082063,4.201144545237731,3.495576227046425,0.23397367076765024,1.7573416780114148,0.6694688446745368,34.067648550088656,41.36216559728765,25.21215090210571,4.085856241889734,2955.438,2008-04-16 00:00:00,0.7191275088396454
437,discharge,24.0,1.4173547174485526,2.6936969083341418,4.196925753814179,3.4938988589692483,0.22954405726334065,1.7428335857439643,0.6856017380135446,33.75168100943646,41.02198772703674,24.8439113089274,4.104311380057595,2937.625,2008-04-16 03:00:00,0.7086773587242763
441,discharge,24.0,1.406981663677643,2.697073130067154,4.196901090271507,3.49159162968384,0.22932881459420568,1.7353504197544476,0.6933146489933393,33.46482299584788,40.78818812957494,24.47190444990649,4.144480066638334,2929.078,2008-04-16 06:00:00,0.7034908318388216
445,discharge,24.0,1.4012037783587625,2.6806995515145213,4.196688955833435,3.4885729299834787,0.23087953878001954,1.7344921598262548,0.6942236682134463,33.40210697922146,40.81506138506309,24.335820690902352,4.186006847766958,2918.375,2008-04-16 09:00:00,0.7006018891793813
449,discharge,24.0,1.3967008232726328,2.6695398084864568,4.196339302740304,3.4869021151089825,0.23172009682163183,1.7281729028527344,0.7011017090448697,33.410688917712235,40.858374219876424,24.324432889352373,4.202402162925674,2919.812,2008-04-16 12:00:00,0.6983504116363164
